,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
11/26/2020,241957,30121,0,314324,152625,1196674,216683,109152,33579,49,20736,961676,461517,103,6748,17881,96503,697489,318894,223323,150493,166139,225638,11265,190480,214594,352433,289303,147382,308081,59682,122952,144781,19205,350285,89796,628024,346506,76442,104,382743,184342,68503,341290,49226,52317,210905,76142,352376,1256127,183902,3827,1521,228900,162730,44180,398104,30761
11/27/2020,242874,30796,0,318638,153677,1210472,220953,112581,34170,49,20937,979020,464526,103,6768,18006,98500,705063,324537,225056,155307,171755,230602,11265,192858,219252,369801,295001,148387,311520,59796,124066,146317,19609,355116,91852,636302,354514,77232,104,399808,187567,70832,349631,50678,53954,213120,78280,356716,1261000,190044,4005,1521,230444,165124,45046,399526,31773
11/28/2020,244993,31467,0,322774,155026,1226289,225283,112581,34670,49,21308,985297,467564,103,6782,18082,99660,712936,329008,227179,155396,174182,230602,11288,194448,222469,378152,304023,149940,314184,60845,125323,149229,20142,358855,93982,643163,357958,77935,104,406703,193824,72506,356466,51581,53954,214911,79099,363466,1267016,192087,4033,1538,233617,167231,45845,404999,31928
11/29/2020,247229,32087,0,325995,156247,1240322,228772,112581,35251,49,21448,992660,469516,103,6818,18138,100484,720114,333312,228690,155396,176925,232245,11508,196447,224964,378152,312969,151785,317567,61801,126466,150527,20636,364047,95417,648641,361778,78658,105,414432,195545,74119,361559,51702,53954,216129,79900,366518,1281337,193809,4100,1544,235942,169500,46997,409054,32489
11/30/2020,249524,32598,0,326817,157359,1255473,232905,117295,35654,49,21552,999319,471563,103,6852,18223,101698,726304,338977,230631,159697,179041,232414,11757,198370,226132,388942,318763,153270,321958,62198,128407,152171,21033,368086,97095,656413,364512,79252,105,421063,197745,75431,367201,52545,56723,217487,80464,374493,1291458,195706,4172,1544,237835,171962,47842,411730,33305
12/1/2020,252900,33139,0,337139,159309,1278947,237310,118754,36343,49,21685,1008166,476405,103,6889,18266,103305,738846,344373,233062,160005,183164,237740,11981,201135,229205,395453,322312,154411,325759,63205,130194,154842,21725,373556,99419,663500,367395,79655,106,430093,199482,76654,373016,53320,57906,218912,80912,380186,1306735,198216,4239,1550,240063,175033,48818,416365,33805
12/2/2020,256828,33828,0,340979,161521,1299444,241172,121426,36698,49,21842,1018160,482139,103,6920,18342,104734,748603,350970,236159,164588,186765,241335,12208,203355,234232,402886,327477,156868,329267,64340,132530,156997,22428,378624,100963,671635,371594,80135,106,437928,202341,78160,381774,53708,59005,220835,82203,384285,1327263,202220,4461,1589,242480,177358,49905,420930,34507
12/3/2020,260359,34592,0,346421,164310,1323969,247209,126177,37456,49,22164,1029030,487978,103,6942,18484,106455,759562,359430,238724,164878,190600,244078,12554,205399,240907,410843,333626,159036,334224,65122,134710,159532,23567,384193,102862,681783,377231,81105,106,446849,204048,79293,393065,54105,60722,223063,83348,388252,1346216,206165,4642,1589,244503,179443,51025,426534,35078
12/4/2020,264199,35354,0,352101,167137,1351103,252222,127715,38398,49,22480,1039207,494354,103,6959,18605,108366,770088,367329,241531,170902,194192,247177,12844,209191,246398,420268,338973,161516,339049,66436,136325,162434,24444,390586,104935,693629,382534,81949,106,456963,208875,81437,405011,54597,62137,226013,84398,392608,1360818,209170,4763,1613,247380,181329,52172,432207,35737
12/5/2020,267589,36296,0,358900,169382,1381589,257347,127715,39096,49,22872,1049638,499371,103,6959,18738,109705,779975,375019,243385,171113,198064,247177,13127,212384,252017,426576,345281,163458,344367,67069,138568,165628,25367,396519,106856,704683,388552,82504,106,467432,213245,83243,416394,55532,62137,229235,85304,397522,1374889,212844,4894,1633,251173,183081,53572,437918,35941
12/6/2020,269877,37062,0,364276,170924,1406219,260581,127715,39912,49,23136,1058074,501405,103,6959,18842,110510,787573,381617,244691,171114,200631,251123,13348,215027,256844,426576,350862,164931,348317,67875,139834,168140,26044,403128,108088,714834,394990,82981,109,475024,216486,84496,424100,56671,62137,232099,85991,400594,1387163,215407,5015,1633,255053,189152,54997,441067,36317
12/7/2020,272229,37562,0,365843,172042,1432284,264618,135844,40711,49,23319,1065785,506690,103,7019,18923,111893,796264,387278,245984,176597,202591,252136,13775,217329,259325,436400,356152,166194,351752,68591,141127,170587,26759,407569,109947,723287,399362,83342,109,484297,218389,85788,432758,57622,65818,234652,86500,408730,1394656,217638,5080,1649,258870,192947,56128,443389,36985
