GEO_ID,STATE,COUNTY,NAME,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM
0500000US06021,06,021,"Glenn County, California",28163,7548,3230,26.80,11.47,15289,3601,54.29,12.79,5326,2945,18.91,10.46
0500000US06023,06,023,"Humboldt County, California",132753,35888,13176,27.03,9.93,66364,14113,49.99,10.63,30501,11125,22.98,8.38
0500000US06025,06,025,"Imperial County, California",173325,33219,17554,19.17,10.13,86362,21134,49.83,12.19,53744,18220,31.01,10.51
0500000US06027,06,027,"Inyo County, California",17882,3866,1693,21.62,9.47,8847,2005,49.47,11.21,5169,1774,28.91,9.92
0500000US06029,06,029,"Kern County, California",872675,208365,89956,23.88,10.31,425661,101196,48.78,11.60,238649,81186,27.35,9.30
0500000US06031,06,031,"Kings County, California",139108,32621,13637,23.45,9.80,72070,15285,51.81,10.99,34417,12314,24.74,8.85
0500000US06033,06,033,"Lake County, California",63990,14820,6173,23.16,9.65,31710,7005,49.55,10.95,17460,5942,27.29,9.29
0500000US06035,06,035,"Lassen County, California",23121,6200,2233,26.82,9.66,11569,2494,50.04,10.79,5352,2068,23.15,8.94
0500000US06037,06,037,"Los Angeles County, California",9949102,2503900,953249,25.17,9.58,5264628,1095171,52.92,11.01,2180574,903222,21.92,9.08
0500000US06039,06,039,"Madera County, California",150717,32466,14238,21.54,9.45,80737,16230,53.57,10.77,37514,13364,24.89,8.87
0500000US06041,06,041,"Marin County, California",253478,86223,26321,34.02,10.38,122699,27975,48.41,11.04,44556,22302,17.58,8.80
0500000US06043,06,043,"Mariposa County, California",17066,3663,1684,21.46,9.86,7996,1949,46.85,11.42,5407,1702,31.68,9.97
0500000US06045,06,045,"Mendocino County, California",86116,19153,8338,22.24,9.68,44166,9444,51.29,10.97,22797,8003,26.47,9.29
0500000US06047,06,047,"Merced County, California",272333,65919,27795,24.21,10.21,143509,31317,52.70,11.50,62905,25397,23.10,9.33
0500000US06049,06,049,"Modoc County, California",8685,2143,952,24.67,10.96,4327,1098,49.82,12.64,2215,954,25.50,10.98
0500000US06051,06,051,"Mono County, California",14385,3548,1831,24.66,12.73,7287,2038,50.66,14.17,3550,1652,24.68,11.48
0500000US06053,06,053,"Monterey County, California",421328,95201,41156,22.60,9.77,234628,47359,55.69,11.24,91499,38934,21.72,9.24
0500000US06055,06,055,"Napa County, California",136367,41632,13908,30.53,10.20,68806,15271,50.46,11.20,25929,12426,19.01,9.11
0500000US06057,06,057,"Nevada County, California",99421,26219,9147,26.37,9.20,52431,10274,52.74,10.33,20771,8718,20.89,8.77
0500000US06059,06,059,"Orange County, California",3154014,941386,303712,29.85,9.63,1652949,336906,52.41,10.68,559679,267255,17.74,8.47
0500000US06061,06,061,"Placer County, California",397084,154416,39557,38.89,9.96,178853,41917,45.04,10.56,63815,31865,16.07,8.02
0500000US06063,06,063,"Plumas County, California",18630,4815,1930,25.85,10.36,9559,2190,51.31,11.75,4256,1870,22.84,10.04
0500000US06065,06,065,"Riverside County, California",2449184,699353,242783,28.55,9.91,1277020,273212,52.14,11.16,472811,220368,19.30,9.00
0500000US06067,06,067,"Sacramento County, California",1539857,503571,156127,32.70,10.14,735164,169241,47.74,10.99,301122,132745,19.56,8.62
0500000US06069,06,069,"San Benito County, California",62781,16967,6175,27.03,9.84,32605,6941,51.93,11.06,13209,5674,21.04,9.04
0500000US06071,06,071,"San Bernardino County, California",2160610,587696,207261,27.20,9.59,1130265,235834,52.31,10.92,442649,190918,20.49,8.84
0500000US06073,06,073,"San Diego County, California",3298811,1041606,330139,31.58,10.01,1674471,361664,50.76,10.96,582734,283506,17.66,8.59
0500000US06075,06,075,"San Francisco County, California",871443,276805,91669,31.76,10.52,420764,98453,48.28,11.30,173874,76973,19.95,8.83
0500000US06077,06,077,"San Joaquin County, California",752585,203038,76533,26.98,10.17,389271,84004,51.72,11.16,160276,66357,21.30,8.82
0500000US06079,06,079,"San Luis Obispo County, California",270379,81633,26778,30.19,9.90,133695,29064,49.45,10.75,55051,23453,20.36,8.67
0500000US06081,06,081,"San Mateo County, California",764562,259249,76123,33.91,9.96,383407,83535,50.15,10.93,121906,66350,15.94,8.68
0500000US06083,06,083,"Santa Barbara County, California",430385,109814,42886,25.52,9.96,226891,47783,52.72,11.10,93680,38882,21.77,9.03
0500000US06085,06,085,"Santa Clara County, California",1911462,653062,185044,34.17,9.68,964506,201874,50.46,10.56,293894,156655,15.38,8.20
0500000US06087,06,087,"Santa Cruz County, California",262577,76715,26824,29.22,10.22,137169,29247,52.24,11.14,48693,23337,18.54,8.89
0500000US06089,06,089,"Shasta County, California",178899,53689,17436,30.01,9.75,84960,18555,47.49,10.37,40250,14629,22.50,8.18
0500000US06091,06,091,"Sierra County, California",3005,435,400,14.48,13.32,1654,466,55.04,15.51,916,412,30.48,13.72
0500000US06093,06,093,"Siskiyou County, California",43157,10779,4020,24.98,9.32,20190,4604,46.78,10.67,12188,3971,28.24,9.20
0500000US06095,06,095,"Solano County, California",439199,146304,44401,33.31,10.11,213615,48311,48.64,11.00,79280,38569,18.05,8.78
0500000US06097,06,097,"Sonoma County, California",489836,152527,48738,31.14,9.95,249554,52620,50.95,10.74,87755,42127,17.92,8.60
0500000US06099,06,099,"Stanislaus County, California",548405,154056,54900,28.09,10.01,278655,60144,50.81,10.97,115694,47841,21.10,8.72
0500000US06101,06,101,"Sutter County, California",96791,27304,9892,28.21,10.22,45479,10662,46.99,11.02,24008,8376,24.80,8.65
0500000US06103,06,103,"Tehama County, California",64677,17125,6253,26.48,9.67,31222,6992,48.27,10.81,16330,5803,25.25,8.97
0500000US06105,06,105,"Trinity County, California",12132,2606,1368,21.48,11.28,5864,1560,48.33,12.86,3662,1349,30.18,11.12
0500000US06107,06,107,"Tulare County, California",464344,107618,46246,23.18,9.96,233240,52438,50.23,11.29,123486,42800,26.59,9.22
0500000US06109,06,109,"Tuolumne County, California",51520,11367,4685,22.06,9.09,27149,5357,52.70,10.40,13004,4624,25.24,8.97
0500000US06111,06,111,"Ventura County, California",840957,260399,82512,30.96,9.81,420687,91904,50.02,10.93,159871,74115,19.01,8.81
0500000US06113,06,113,"Yolo County, California",211368,69657,21542,32.96,10.19,100043,23122,47.33,10.94,41668,17854,19.71,8.45
0500000US06115,06,115,"Yuba County, California",78284,23949,8242,30.59,10.53,37474,8847,47.87,11.30,16861,6864,21.54,8.77
0500000US08001,08,001,"Adams County, Colorado",515407,186994,52826,36.28,10.25,240947,56173,46.75,10.90,87466,44576,16.97,8.65
0500000US08003,08,003,"Alamosa County, Colorado",15487,4535,1696,29.28,10.95,6763,1896,43.67,12.24,4189,1608,27.05,10.38
0500000US08005,08,005,"Arapahoe County, Colorado",654450,271315,67994,41.46,10.39,278329,71709,42.53,10.96,104806,57183,16.01,8.74
0500000US08007,08,007,"Archuleta County, Colorado",14003,2961,1607,21.15,11.48,7146,1784,51.03,12.74,3896,1533,27.82,10.94
0500000US08009,08,009,"Baca County, Colorado",3572,1112,407,31.13,11.38,1424,441,39.87,12.35,1036,371,29.00,10.39
0500000US08011,08,011,"Bent County, Colorado",3994,829,463,20.76,11.59,1596,521,39.96,13.05,1569,457,39.28,11.44
0500000US08013,08,013,"Boulder County, Colorado",317737,133711,33136,42.08,10.43,139545,33503,43.92,10.54,44481,24545,14.00,7.72
0500000US08014,08,014,"Broomfield County, Colorado",70393,35730,7636,50.76,10.85,26888,7689,38.20,10.92,7775,5604,11.05,7.96
0500000US08015,08,015,"Chaffee County, Colorado",19034,4608,2058,24.21,10.81,9834,2249,51.67,11.82,4592,1903,24.13,10.00
0500000US08017,08,017,"Cheyenne County, Colorado",1815,545,238,30.03,13.10,791,255,43.58,14.05,479,207,26.39,11.43
0500000US08019,08,019,"Clear Creek County, Colorado",9616,4515,1212,46.95,12.60,3728,1286,38.77,13.37,1373,1031,14.28,10.72
0500000US08021,08,021,"Conejos County, Colorado",8181,1171,727,14.31,8.89,4427,822,54.11,10.04,2583,719,31.57,8.79
0500000US08023,08,023,"Costilla County, Colorado",3887,799,428,20.56,11.01,1779,515,45.77,13.24,1309,476,33.68,12.26
0500000US08025,08,025,"Crowley County, Colorado",3169,843,357,26.60,11.25,1242,401,39.19,12.66,1084,350,34.21,11.03
0500000US08027,08,027,"Custer County, Colorado",4918,1061,625,21.57,12.70,2947,697,59.92,14.17,910,606,18.50,12.33
0500000US08029,08,029,"Delta County, Colorado",30645,8115,2931,26.48,9.57,13813,3234,45.07,10.55,8717,2745,28.45,8.96
0500000US08031,08,031,"Denver County, Colorado",717814,287810,76018,40.10,10.59,298045,80361,41.52,11.20,131959,64233,18.38,8.95
0500000US08033,08,033,"Dolores County, Colorado",2055,754,308,36.69,14.98,909,336,44.23,16.33,392,282,19.08,13.74
0500000US08035,08,035,"Douglas County, Colorado",350839,191517,35364,54.59,10.08,128305,35383,36.57,10.09,31017,24565,8.84,7.00
0500000US08037,08,037,"Eagle County, Colorado",55073,19319,6536,35.08,11.87,27012,6976,49.05,12.67,8742,5464,15.87,9.92
0500000US08039,08,039,"Elbert County, Colorado",26694,11862,2851,44.44,10.68,11036,2990,41.34,11.20,3796,2291,14.22,8.58
0500000US08041,08,041,"El Paso County, Colorado",714172,289835,74010,40.58,10.36,323401,75136,45.28,10.52,100936,54584,14.13,7.64
0500000US08043,08,043,"Fremont County, Colorado",40083,13096,4122,32.67,10.28,17365,4294,43.32,10.71,9622,3415,24.01,8.52
0500000US08045,08,045,"Garfield County, Colorado",59588,18410,5707,30.90,9.58,29909,6131,50.19,10.29,11269,4893,18.91,8.21
0500000US08047,08,047,"Gilpin County, Colorado",6212,2407,862,38.75,13.87,2475,907,39.84,14.60,1330,712,21.41,11.45
0500000US08049,08,049,"Grand County, Colorado",15701,5929,1696,37.76,10.80,7450,1794,47.45,11.42,2322,1415,14.79,9.01
0500000US08051,08,051,"Gunnison County, Colorado",16565,5625,1930,33.96,11.65,8768,2014,52.93,12.16,2172,1525,13.11,9.21
0500000US08053,08,053,"Hinsdale County, Colorado",820,202,114,24.63,13.95,378,127,46.10,15.45,240,109,29.27,13.26
0500000US08055,08,055,"Huerfano County, Colorado",6882,1317,761,19.14,11.05,3395,890,49.33,12.93,2170,813,31.53,11.82
0500000US08057,08,057,"Jackson County, Colorado",1391,285,208,20.49,14.92,764,224,54.92,16.13,342,185,24.59,13.33
0500000US08059,08,059,"Jefferson County, Colorado",577345,257289,59577,44.56,10.32,231883,61252,40.16,10.61,88173,47300,15.27,8.19
0500000US08061,08,061,"Kiowa County, Colorado",1406,521,182,37.06,12.97,566,196,40.26,13.93,319,160,22.69,11.39
0500000US08063,08,063,"Kit Carson County, Colorado",7097,2298,870,32.38,12.26,3206,945,45.17,13.31,1593,776,22.45,10.93
0500000US08065,08,065,"Lake County, Colorado",8026,2621,1106,32.66,13.77,3965,1194,49.40,14.88,1440,976,17.94,12.16
0500000US08067,08,067,"La Plata County, Colorado",54556,18563,5093,34.03,9.34,25760,5381,47.22,9.86,10233,4326,18.76,7.93
0500000US08069,08,069,"Larimer County, Colorado",349827,152086,37784,43.47,10.80,146365,38231,41.84,10.93,51376,27986,14.69,8.00
0500000US08071,08,071,"Las Animas County, Colorado",13779,3555,1319,25.80,9.57,6195,1522,44.96,11.05,4029,1365,29.24,9.90
0500000US08073,08,073,"Lincoln County, Colorado",4745,1124,519,23.69,10.93,2549,555,53.72,11.70,1072,449,22.59,9.47
0500000US08075,08,075,"Logan County, Colorado",18709,6819,2170,36.45,11.60,8351,2340,44.64,12.51,3539,1916,18.92,10.24
0500000US08077,08,077,"Mesa County, Colorado",151308,51295,16193,33.90,10.70,70750,16610,46.76,10.98,29263,12785,19.34,8.45
0500000US08079,08,079,"Mineral County, Colorado",769,216,111,28.09,14.37,407,123,52.93,15.97,146,106,18.99,13.78
0500000US08081,08,081,"Moffat County, Colorado",13248,4106,1469,30.99,11.09,6134,1561,46.30,11.78,3008,1230,22.71,9.28
0500000US08083,08,083,"Montezuma County, Colorado",26159,6790,2621,25.96,10.02,12200,2951,46.64,11.28,7169,2572,27.41,9.83
0500000US08085,08,085,"Montrose County, Colorado",42625,11555,4328,27.11,10.15,20093,4623,47.14,10.85,10977,3783,25.75,8.87
0500000US08087,08,087,"Morgan County, Colorado",28757,8442,3219,29.36,11.19,13390,3441,46.56,11.97,6925,2768,24.08,9.62
0500000US08089,08,089,"Otero County, Colorado",17978,4993,1932,27.77,10.75,8198,2190,45.60,12.18,4787,1906,26.63,10.60
0500000US08091,08,091,"Ouray County, Colorado",4952,1439,564,29.06,11.39,2703,613,54.58,12.37,810,513,16.36,10.36
0500000US08093,08,093,"Park County, Colorado",18759,6058,2072,32.29,11.04,9098,2204,48.50,11.75,3603,1771,19.21,9.44
0500000US08095,08,095,"Phillips County, Colorado",4265,1056,502,24.76,11.77,2087,551,48.93,12.92,1122,464,26.31,10.89
0500000US08097,08,097,"Pitkin County, Colorado",17746,6481,2139,36.52,12.05,7939,2278,44.74,12.84,3326,1828,18.74,10.30
0500000US08099,08,099,"Prowers County, Colorado",11970,3226,1385,26.95,11.57,6096,1545,50.93,12.91,2648,1309,22.12,10.93
0500000US08101,08,101,"Pueblo County, Colorado",165957,50071,17888,30.17,10.78,76611,19143,46.16,11.53,39275,15715,23.67,9.47
0500000US08103,08,103,"Rio Blanco County, Colorado",6107,2151,740,35.22,12.11,2555,783,41.84,12.82,1401,617,22.94,10.09
0500000US08105,08,105,"Rio Grande County, Colorado",11236,3301,1202,29.38,10.69,4935,1366,43.92,12.16,3000,1196,26.70,10.64
0500000US08107,08,107,"Routt County, Colorado",25441,9125,2714,35.87,10.67,12557,2842,49.36,11.17,3759,2192,14.78,8.62
0500000US08109,08,109,"Saguache County, Colorado",6806,1760,761,25.86,11.19,2809,866,41.27,12.72,2237,761,32.87,11.19
0500000US08111,08,111,"San Juan County, Colorado",728,275,115,37.77,15.78,315,125,43.27,17.20,138,105,18.96,14.45
0500000US08113,08,113,"San Miguel County, Colorado",8170,2883,919,35.29,11.24,4015,963,49.14,11.79,1272,737,15.57,9.02
0500000US08115,08,115,"Sedgwick County, Colorado",2248,568,245,25.27,10.89,995,271,44.26,12.03,685,232,30.47,10.31
0500000US08117,08,117,"Summit County, Colorado",30960,11635,3498,37.58,11.30,13813,3683,44.62,11.90,5512,2843,17.80,9.18
0500000US08119,08,119,"Teller County, Colorado",25309,9289,2931,36.70,11.58,11500,3053,45.44,12.06,4520,2366,17.86,9.35
0500000US08121,08,121,"Washington County, Colorado",4748,1966,476,41.41,10.01,1986,511,41.83,10.76,796,416,16.76,8.77
0500000US08123,08,123,"Weld County, Colorado",319543,127484,35672,39.90,11.16,138848,36808,43.45,11.52,53211,27607,16.65,8.64
0500000US08125,08,125,"Yuma County, Colorado",9928,3306,997,33.30,10.04,3897,1088,39.25,10.95,2725,897,27.45,9.04
0500000US09001,09,001,"Fairfield County, Connecticut",932097,371539,94615,39.86,10.15,377569,99021,40.51,10.62,182989,82107,19.63,8.81
0500000US09003,09,003,"Hartford County, Connecticut",878007,349936,90592,39.86,10.32,354137,94030,40.33,10.71,173934,76448,19.81,8.71
0500000US09005,09,005,"Litchfield County, Connecticut",180097,78446,18795,43.56,10.44,72971,18528,40.52,10.29,28680,13736,15.92,7.63
0500000US09007,09,007,"Middlesex County, Connecticut",159850,70168,16373,43.90,10.24,63312,16090,39.61,10.07,26370,11995,16.50,7.50
0500000US09009,09,009,"New Haven County, Connecticut",836346,307852,87056,36.81,10.41,341789,90780,40.87,10.85,186705,75261,22.32,9.00
0500000US09011,09,011,"New London County, Connecticut",260663,109369,26651,41.96,10.22,105334,26870,40.41,10.31,45960,20706,17.63,7.94
0500000US09013,09,013,"Tolland County, Connecticut",137010,66629,13741,48.63,10.03,52300,13493,38.17,9.85,18081,9559,13.20,6.98
0500000US09015,09,015,"Windham County, Connecticut",113717,43247,11658,38.03,10.25,49439,11694,43.48,10.28,21031,8896,18.49,7.82
0500000US10001,10,001,"Kent County, Delaware",177475,66077,17217,37.23,9.70,72642,17714,40.93,9.98,38756,14371,21.84,8.10
0500000US10003,10,003,"New Castle County, Delaware",545835,219513,58335,40.22,10.69,224631,60655,41.15,11.11,101691,49628,18.63,9.09
0500000US10005,10,005,"Sussex County, Delaware",232793,63060,20318,27.09,8.73,106908,22654,45.92,9.73,62825,20584,26.99,8.84
0500000US11001,11,001,"District of Columbia, District of Columbia",678072,236898,76295,34.94,11.25,289483,80354,42.69,11.85,151691,65736,22.37,9.69
0500000US12001,12,001,"Alachua County, Florida",257036,91230,28343,35.49,11.03,112090,29132,43.61,11.33,53716,23263,20.90,9.05
0500000US12003,12,003,"Baker County, Florida",27126,9859,2762,36.35,10.18,11462,2902,42.25,10.70,5805,2461,21.40,9.07
0500000US12005,12,005,"Bay County, Florida",172800,58610,18635,33.92,10.78,76686,19093,44.38,11.05,37504,15317,21.70,8.86
0500000US12007,12,007,"Bradford County, Florida",24248,6538,2452,26.96,10.11,10462,2633,43.15,10.86,7248,2307,29.89,9.52
0500000US12009,12,009,"Brevard County, Florida",598624,199387,62694,33.31,10.47,273202,64818,45.64,10.83,126035,53138,21.05,8.88
0500000US12011,12,011,"Broward County, Florida",1945390,566662,208644,29.13,10.73,936338,230495,48.13,11.85,442390,198903,22.74,10.22
0500000US12013,12,013,"Calhoun County, Florida",12645,3726,1369,29.47,10.82,5147,1465,40.70,11.58,3772,1287,29.83,10.18
0500000US12015,12,015,"Charlotte County, Florida",187410,43307,17685,23.11,9.44,89362,19386,47.68,10.34,54741,17083,29.21,9.12
0500000US12017,12,017,"Citrus County, Florida",148865,35699,13667,23.98,9.18,65617,15071,44.08,10.12,47549,13565,31.94,9.11
0500000US12019,12,019,"Clay County, Florida",218707,85738,23233,39.20,10.62,98074,23385,44.84,10.69,34895,17792,15.96,8.14
0500000US12021,12,021,"Collier County, Florida",383327,89372,40310,23.31,10.52,192890,44524,50.32,11.62,101065,38569,26.37,10.06
0500000US12023,12,023,"Columbia County, Florida",67063,17523,6318,26.13,9.42,31932,6835,47.61,10.19,17608,6042,26.26,9.01
0500000US12027,12,027,"DeSoto County, Florida",35211,7031,3706,19.97,10.53,16237,4158,46.11,11.81,11943,3707,33.92,10.53
0500000US12029,12,029,"Dixie County, Florida",15127,3630,1633,24.00,10.79,7154,1768,47.29,11.69,4343,1567,28.71,10.36
0500000US12031,12,031,"Duval County, Florida",948277,340257,100581,35.88,10.61,415347,103695,43.80,10.94,192673,83001,20.32,8.75
0500000US12033,12,033,"Escambia County, Florida",309608,101974,31577,32.94,10.20,137406,32290,44.38,10.43,70228,25715,22.68,8.31
0500000US12035,12,035,"Flagler County, Florida",114779,31559,10840,27.50,9.44,53829,11393,46.90,9.93,29391,9526,25.61,8.30
0500000US12037,12,037,"Franklin County, Florida",10429,2748,1094,26.35,10.49,4445,1192,42.62,11.43,3236,1062,31.03,10.19
0500000US12039,12,039,"Gadsden County, Florida",43265,9966,3939,23.03,9.10,18105,4614,41.85,10.66,15194,4370,35.12,10.10
0500000US12041,12,041,"Gilchrist County, Florida",17577,3669,1845,20.87,10.49,7890,1967,44.89,11.19,6018,1705,34.24,9.70
0500000US12043,12,043,"Glades County, Florida",12345,1850,1405,14.99,11.38,5837,1642,47.28,13.30,4658,1535,37.73,12.43
0500000US12045,12,045,"Gulf County, Florida",13362,3147,1365,23.55,10.22,6192,1484,46.34,11.11,4023,1328,30.11,9.94
0500000US12047,12,047,"Hamilton County, Florida",11800,2653,1205,22.48,10.21,4714,1344,39.95,11.39,4433,1231,37.57,10.44
0500000US12049,12,049,"Hardee County, Florida",25691,5088,2642,19.80,10.28,12688,3064,49.39,11.93,7915,2825,30.81,10.99
0500000US12051,12,051,"Hendry County, Florida",41832,8276,4292,19.78,10.26,19211,4913,45.92,11.74,14345,4449,34.29,10.64
0500000US12053,12,053,"Hernando County, Florida",192899,57049,18831,29.57,9.76,87969,19719,45.60,10.22,47881,16312,24.82,8.46
0500000US12055,12,055,"Highlands County, Florida",105776,22222,10297,21.01,9.73,48962,11966,46.29,11.31,34592,11065,32.70,10.46
0500000US12057,12,057,"Hillsborough County, Florida",1458048,506252,154950,34.72,10.63,649541,164136,44.55,11.26,302255,135315,20.73,9.28
0500000US12059,12,059,"Holmes County, Florida",18092,4271,1785,23.61,9.87,7570,1893,41.84,10.46,6251,1628,34.55,9.00
0500000US12061,12,061,"Indian River County, Florida",159270,42851,15853,26.90,9.95,72416,17095,45.47,10.73,44003,14570,27.63,9.15
0500000US12063,12,063,"Jackson County, Florida",40622,10779,3781,26.53,9.31,17660,4140,43.47,10.19,12183,3736,29.99,9.20
0500000US12065,12,065,"Jefferson County, Florida",13114,3458,1368,26.37,10.43,5229,1536,39.87,11.71,4427,1430,33.76,10.91
0500000US12067,12,067,"Lafayette County, Florida",7219,1662,1017,23.02,14.09,3579,1104,49.58,15.29,1978,972,27.40,13.47
0500000US12069,12,069,"Lake County, Florida",364949,113091,37786,30.99,10.35,166511,39841,45.63,10.92,85347,32890,23.39,9.01
0500000US12071,12,071,"Lee County, Florida",765912,211447,79582,27.61,10.39,367948,85519,48.04,11.17,186517,72380,24.35,9.45
0500000US12073,12,073,"Leon County, Florida",281240,102109,30039,36.31,10.68,123486,30781,43.91,10.94,55645,24541,19.79,8.73
0500000US12075,12,075,"Levy County, Florida",41380,9565,4086,23.12,9.88,19689,4455,47.58,10.77,12126,3968,29.30,9.59
0500000US12077,12,077,"Liberty County, Florida",6358,2039,740,32.07,11.64,2527,790,39.75,12.43,1792,686,28.18,10.78
0500000US12079,12,079,"Madison County, Florida",16705,3371,1601,20.18,9.59,8059,1797,48.24,10.76,5275,1667,31.58,9.98
0500000US12081,12,081,"Manatee County, Florida",401548,113602,40684,28.29,10.13,187395,43910,46.67,10.94,100551,37711,25.04,9.39
0500000US12083,12,083,"Marion County, Florida",358082,99066,35322,27.67,9.86,165513,38592,46.22,10.78,93503,33285,26.11,9.30
0500000US12085,12,085,"Martin County, Florida",158362,47628,16396,30.08,10.35,72092,17491,45.52,11.04,38642,14844,24.40,9.37
0500000US12086,12,086,"Miami-Dade County, Florida",2691583,627776,264115,23.32,9.81,1302472,310464,48.39,11.53,761335,280802,28.29,10.43
