FIPS,AREA_SQMI,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,num_beds,dem_pct,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,first_yr_cases,E_TOTPOP,case_pct
19079,576.7531328,9.7,3.0,28706.0,6.5,19.7,23.0,12.1,5.1,10.7,1.1,6.7,2.7,1.1,4.2,1.4,0.1675,0.1245,0.3296,0.0942,0.7158,0.1169,0.6578,0.5915,0.192,0.0939,1.5352,0.1821,0.3636,0.6087,0.9723,0.4951,0.7851,0.1044,0.1888,0.242,0.3018,1.6221,0.1321,4.8454,0.1153,4.2,25.0,35.7925217172353,85.22028933,46.83386339,48.21267919,42.51482604,80.46130704,60.91128744,96.2,5.097087379,89.1501568,47.48466675,61.08761081,28076.0,79.16221532,77.13516774,54.31670704,56.7564332,57.06881272,52.93996463,52.67337104,1760,15110,11.647915287888816
19081,571.0043362,8.1,1.9,29537.0,6.6,21.5,22.2,12.6,5.4,6.5,0.7,3.7,3.0,0.8,4.5,1.9,0.0838,0.0433,0.2777,0.1,0.5048,0.0586,0.7947,0.4756,0.2257,0.1162,1.6122,0.2229,0.2114,0.4642,0.6756,0.3216,0.5931,0.1203,0.0981,0.2846,0.4728,1.5689,0.1162,4.3615,0.0713,3.3,25.0,27.268308489954634,84.50096914,70.39857034,65.91669178,59.83281591,80.92709435,81.05682032,97.3,6.050955414,88.61664752,71.16819743,64.37243002,27732.0,77.64220802,77.67466221,69.50220719,70.79573732,77.06733858,68.25315227,71.50370559,1406,10888,12.913299044819984
19083,569.3093585,7.9,1.8,28539.0,8.4,21.1,21.3,11.5,5.7,8.0,0.7,2.3,3.3,1.2,5.7,5.1,0.078,0.0395,0.3392,0.2232,0.6799,0.1061,0.7666,0.3505,0.1512,0.1391,1.4074,0.1296,0.277,0.4642,0.7412,0.3585,0.4171,0.1391,0.2203,0.5002,0.8131,2.0898,0.2894,4.9183,0.1242,3.9,58.0,33.10713093781288,80.6441507,68.84174827,64.3241143,44.4227871,78.56202446,78.75448944,96.0,7.142857143,89.05218823,69.4630186,84.52153747,27657.0,78.52256632,81.48813559,68.81017807,77.43107593,72.4273322,67.902336,72.95911855,1761,17127,10.282010860045542
19085,696.8425931,10.1,1.5,30209.0,8.2,19.1,22.9,12.9,7.6,3.6,0.1,2.8,3.6,0.8,5.2,2.0,0.1949,0.0306,0.2452,0.2095,0.6802,0.1064,0.5995,0.5715,0.2483,0.3961,1.8154,0.3416,0.0458,0.0707,0.1165,0.0341,0.4801,0.155,0.0981,0.4082,0.4995,1.6409,0.135,4.253,0.0646,5.1,25.0,29.920294297976703,84.46838593,69.54017106,67.8212049,46.27820441,82.31822116,80.5632426,96.6,8.083832335,91.15518214,67.06987247,83.8783998,27984.0,78.61760131,75.72892762,70.42466632,67.99610141,75.56366663,68.44421258,74.16195589,1708,14143,12.07664569044757
19087,434.2874099,10.8,5.2,26760.0,7.1,18.1,22.0,13.9,11.1,11.7,0.8,3.5,5.7,0.9,3.6,7.3,0.2369,0.449,0.4615,0.1283,1.2757,0.2847,0.5021,0.4502,0.3419,0.8682,2.1624,0.6269,0.3922,0.5113,0.9035,0.4518,0.5686,0.2668,0.1223,0.1573,0.8822,1.9972,0.2528,6.3388,0.3134,4.1,152.0,32.809056301342416,82.58111093,68.10185409,67.04197523,63.78166838,81.06539402,75.58756613,96.4,8.858267717,88.38103419,69.39116639,86.1748243,24380.0,75.68790528,81.05153808,67.06335581,72.49285377,76.98317884,70.31398427,72.0598691,2838,19926,14.242697982535383
19089,473.2463175,11.9,2.5,28828.0,9.7,20.3,25.1,10.8,8.0,3.4,0.2,2.2,2.8,0.3,7.1,2.7,0.3061,0.0777,0.3204,0.3209,1.0251,0.2099,0.7109,0.8329,0.1038,0.4712,2.1188,0.5915,0.0369,0.1477,0.1846,0.0627,0.4037,0.1105,0.0229,0.7001,0.625,1.8622,0.2066,5.1907,0.1567,4.1,19.0,35.74021782977007,81.16880772,72.86496845,62.71852629,39.39993755,79.3563871,59.95891278,96.3,5.555555556,86.84046991,69.92402934,81.71650412,25567.0,80.95521732,76.43426132,69.69160316,73.25748066,73.66338201,64.89336129,76.55302641,1022,9264,11.031951640759932
19091,434.3704489,11.7,3.7,29882.0,7.8,20.5,23.2,13.4,6.8,6.3,1.2,3.5,2.8,0.6,5.5,1.2,0.2943,0.2054,0.2605,0.1831,0.9433,0.1882,0.7249,0.6176,0.2923,0.2665,1.9013,0.4072,0.2015,0.631,0.8325,0.4104,0.5686,0.1105,0.0567,0.4677,0.2184,1.4219,0.0825,5.099,0.1446,4.1,49.0,27.069645203679368,83.61875515,66.68317024,65.47016933,55.27255861,80.82269853,80.85999282,97.1,9.395973154,86.52914721,71.26346707,60.67193575,28654.0,82.17065063,76.86705852,69.24306416,76.82424797,76.19504517,68.92680574,72.55658036,1175,9566,12.283085929333055
19093,431.5075292,10.5,4.2,32562.0,6.5,21.9,23.3,14.3,6.2,4.3,0.0,3.1,2.5,0.7,6.3,1.8,0.2175,0.2745,0.1516,0.0942,0.7378,0.121,0.8138,0.6291,0.389,0.1936,2.0255,0.5046,0.0809,0.0,0.0809,0.0201,0.5202,0.0971,0.078,0.5906,0.4448,1.7307,0.1649,4.5749,0.0866,3.5,25.0,23.824369966224992,82.26410964,59.7704139,49.39122215,31.11675542,81.19500889,41.09679812,97.4,6.172839506,85.36092829,63.22087501,62.03889972,29750.0,79.27648307,78.89231087,74.51099277,55.01518107,53.19445941,64.36620137,75.28171272,875,6916,12.651821862348179
19095,586.4548425,8.2,2.7,32663.0,6.2,18.1,23.2,12.3,6.1,4.7,0.3,3.7,4.1,1.0,3.7,2.2,0.0882,0.0949,0.1478,0.0799,0.4108,0.0354,0.5021,0.6176,0.2041,0.1812,1.505,0.1694,0.1047,0.227,0.3317,0.1334,0.5931,0.1808,0.155,0.171,0.5409,1.6408,0.1347,3.8883,0.0347,5.6,25.0,36.4093615274071,83.58413484,67.76691744,64.05550032,60.90140216,81.52299562,80.56111335,96.9,6.724511931,89.63236906,68.26400245,81.52165312,28640.0,80.0722915,77.47515537,69.58892225,59.16482617,74.53547103,68.57876667,67.00501264,1438,16207,8.87270932313198
19097,636.0343239,12.4,4.3,29207.0,7.7,20.2,22.3,12.1,9.1,4.4,0.0,2.0,8.3,0.6,6.7,1.3,0.336,0.2924,0.2952,0.1748,1.0984,0.2334,0.7036,0.4906,0.192,0.653,2.0392,0.5177,0.0856,0.0,0.0856,0.022,0.3725,0.3964,0.0567,0.6425,0.2582,1.7263,0.164,4.9495,0.1268,4.5,25.0,36.18320610687023,82.39396011,69.52560338,70.47692321,62.9454419,82.09608316,81.59344646,95.8,9.826589595,89.97862821,68.04717733,86.11251747,25865.0,79.3163656,81.37798439,66.56846115,78.10625968,78.3064069,70.4808845,70.26118455,2150,19395,11.08533127094612
19099,730.4126589,9.8,4.9,27551.0,6.3,18.8,22.5,14.0,8.2,6.2,0.2,7.4,4.9,1.7,5.1,4.8,0.1742,0.3981,0.4038,0.0834,1.0595,0.2213,0.5718,0.5151,0.3524,0.5053,1.9446,0.4409,0.1964,0.1477,0.3441,0.1433,0.8074,0.2248,0.4056,0.389,0.801,2.6278,0.5629,5.976,0.2548,3.6,68.0,38.332342449464925,84.62454436,67.30922181,66.29647488,59.19440082,81.70715875,80.08940034,96.4,7.03125,88.08205736,68.80857511,85.85654513,26507.0,80.90805296,77.89427063,69.91787087,70.9529035,78.72485627,68.52791937,71.22080024,4033,36891,10.932205687023936
19101,435.5229803,14.2,6.7,26064.0,7.3,20.2,18.3,11.1,7.5,19.3,2.8,5.0,10.9,0.8,7.0,7.0,0.4583,0.6968,0.5162,0.1442,1.8155,0.4516,0.7036,0.0996,0.1242,0.3792,1.3066,0.0965,0.5536,0.8325,1.3861,0.7434,0.6991,0.4963,0.0981,0.6829,0.8749,2.8513,0.689,7.3595,0.4895,4.6,25.0,48.20850541355062,83.96975274,69.09626231,66.25108014,63.85274562,78.93248696,82.2632514,96.3,11.30742049,87.53832266,67.514678,81.14576613,25120.0,77.76009711,79.26548437,68.19920321,72.73428627,77.8709844,71.27635491,74.05630824,1299,18077,7.1859268683963045
19105,575.6232215,10.1,3.8,28879.0,8.3,19.6,21.6,11.7,5.9,6.1,0.8,3.5,6.6,1.5,5.4,6.3,0.1949,0.2188,0.3143,0.2165,0.9445,0.1889,0.6492,0.3862,0.164,0.1573,1.3567,0.1133,0.1904,0.5113,0.7017,0.3356,0.5686,0.3174,0.3359,0.4435,0.8574,2.5228,0.5033,5.5257,0.1924,3.8,60.0,38.33833833833834,85.71360737,61.83698989,65.94736792,62.60721113,80.65706101,78.8485439,95.7,10.49107143,86.36262389,65.77850964,80.16013164,27891.0,80.40110367,76.75599169,72.82421861,74.25959989,74.94683711,67.10555069,71.41542628,2897,20568,14.084986386619992
19107,579.1748302,10.4,4.9,28630.0,7.5,21.2,22.7,14.6,5.8,3.4,0.1,1.6,3.1,0.8,2.5,1.4,0.2115,0.3981,0.3338,0.1614,1.1048,0.2357,0.7755,0.545,0.4142,0.1487,1.8834,0.3954,0.0369,0.0707,0.1076,0.0318,0.298,0.1258,0.0981,0.0554,0.3018,0.8791,0.0111,3.9749,0.0398,3.8,25.0,26.66415236658495,82.83595532,68.10552358,67.17302454,61.25091969,79.93011132,79.43941425,95.6,8.163265306,91.18494392,70.12929289,80.74915742,24650.0,79.95350352,77.07053716,67.21746207,70.24130525,74.0564912,65.98466657,67.77653253,936,10200,9.176470588235293
19109,972.7306274,9.8,3.1,29963.0,5.6,22.7,21.7,15.4,8.0,4.9,0.4,4.1,0.8,0.9,4.1,2.0,0.1742,0.1369,0.2567,0.0548,0.6226,0.0901,0.8478,0.3999,0.4906,0.4712,2.2095,0.6644,0.1162,0.297,0.4132,0.1827,0.6332,0.0271,0.1223,0.2248,0.4995,1.5069,0.0968,4.7522,0.1048,5.3,25.0,29.65896589658966,83.98427649,67.94541644,64.46532602,59.73079585,80.28477072,81.00032977,97.3,7.894736842,88.53146079,69.02667214,81.9863716,29086.0,76.05875186,79.90031502,66.48214043,75.65524725,74.93103985,64.57461891,74.29712632,2076,15075,13.771144278606965
19111,517.5498653,15.2,7.2,25968.0,7.8,19.6,21.6,16.4,9.9,9.1,0.2,6.1,5.7,1.1,7.1,3.3,0.5287,0.7583,0.5223,0.1831,1.9924,0.5099,0.6492,0.3862,0.581,0.7584,2.3748,0.7822,0.3165,0.1477,0.4642,0.2127,0.7584,0.2668,0.1888,0.7001,0.7014,2.6155,0.5568,7.4469,0.5041,4.6,121.0,39.0880841400741,84.49103994,66.39087896,65.14035783,57.38348129,83.44869465,77.40152418,93.8,6.964656965,87.48007854,68.6091163,84.87434916,23470.0,77.61492554,79.24733948,68.19987029,72.57185596,75.25718749,64.92918983,71.73487035,3637,34541,10.529515648070408
19117,430.6032069,11.9,4.9,28900.0,7.2,21.1,23.5,16.4,7.1,2.2,1.2,6.4,4.7,0.4,6.5,1.5,0.3061,0.3981,0.3118,0.1347,1.1507,0.2503,0.7666,0.6581,0.581,0.3123,2.318,0.7428,0.0102,0.631,0.6412,0.3025,0.7724,0.2146,0.0322,0.6199,0.3457,1.9848,0.248,6.0947,0.2755,4.2,25.0,27.73218142548596,86.25624391,69.75580612,65.24097226,64.13801848,79.98609637,76.47481786,96.8,8.542713568,89.38703879,66.74695551,85.54225033,26119.0,77.65671153,80.73433812,68.418415,73.64320968,77.59538566,71.55465276,69.959852,746,8597,8.677445620565313
19121,561.0058998,6.7,4.0,33069.0,5.1,16.4,25.6,12.6,6.4,4.5,0.5,1.5,5.1,0.4,4.4,1.2,0.0414,0.2455,0.1373,0.0379,0.4621,0.0471,0.3298,0.8653,0.2257,0.2216,1.6424,0.2372,0.0914,0.3582,0.4496,0.2044,0.2798,0.2346,0.0322,0.2697,0.2184,1.0347,0.0248,3.5888,0.0204,3.4,25.0,31.901465798045603,84.88959201,70.24284437,67.5756612,47.07238422,83.05102475,77.12378392,96.4,9.35483871,89.05196718,67.00915114,90.44451302,29430.0,78.3465046,78.50609009,69.04651239,74.42395192,75.46990993,68.55652136,67.62200551,1505,15890,9.47136563876652
19123,570.8625619,14.4,5.3,27061.0,8.8,17.8,24.0,13.6,9.6,6.5,0.7,3.6,5.9,1.8,7.1,3.1,0.4723,0.4691,0.4389,0.2499,1.6302,0.3962,0.4715,0.7262,0.3091,0.7198,2.2266,0.6772,0.2114,0.4642,0.6756,0.3216,0.5788,0.2792,0.4457,0.7001,0.6819,2.6857,0.5989,7.2181,0.4637,4.2,33.0,25.377060680462996,86.17523349,70.23124322,64.84930527,63.82883824,82.46009238,78.4764097,96.2,8.474576271,88.85900853,66.14904592,84.73777114,25823.0,77.25987501,75.65994827,71.45163974,66.25149167,76.13727937,68.1387014,71.10735172,2197,22208,9.892831412103746
19125,554.4890641,9.7,3.0,28832.0,6.6,17.3,23.9,14.1,7.0,5.3,0.3,7.5,5.1,1.3,6.0,5.2,0.1675,0.1245,0.3194,0.1,0.7114,0.1134,0.419,0.7122,0.3629,0.2961,1.7902,0.3231,0.1429,0.227,0.3699,0.155,0.8109,0.2346,0.2604,0.5441,0.8173,2.6673,0.589,5.5388,0.1949,3.5,50.0,32.12354409317803,86.50636917,65.14910186,67.58376262,58.97864084,82.28278979,79.918598,96.9,8.287292818,89.55468332,68.35325803,89.81478945,27020.0,77.65170805,75.65463861,72.75326775,66.57462017,75.10357756,73.21370861,70.20324224,3509,33207,10.56704911615021
19129,437.4343891,8.6,3.8,32867.0,6.6,17.3,23.8,15.3,7.4,5.7,0.4,2.3,4.4,1.4,3.4,3.7,0.1115,0.2188,0.1427,0.1,0.573,0.0755,0.419,0.695,0.4804,0.3613,1.9557,0.4514,0.1678,0.297,0.4648,0.2143,0.4171,0.1977,0.2964,0.1328,0.7335,1.7775,0.1789,4.771,0.1076,4.6,851.0,30.333817126269956,86.07586627,65.39965745,69.76987247,63.06505111,84.34031417,81.44467569,96.3,10.09615385,88.95921001,69.59226396,88.02569599,29492.0,77.70797606,77.33785881,70.41218421,81.4350981,77.45311061,67.21106202,69.66964098,1552,14957,10.376412382162197
19131,469.1328641,9.0,3.1,28898.0,10.1,21.5,23.7,12.6,6.2,3.3,0.3,2.5,2.5,0.9,4.5,2.1,0.1303,0.1369,0.3127,0.3559,0.9358,0.1841,0.7947,0.6826,0.2257,0.1936,1.8966,0.4031,0.0322,0.227,0.2592,0.1003,0.4448,0.0971,0.1223,0.2846,0.5244,1.4732,0.0917,4.5648,0.086,7.6,25.0,35.262796289934734,82.89495354,65.05464649,65.31655721,63.24481363,80.74492838,80.07381302,97.3,8.012820513,88.48364186,63.04074767,79.89056649,25990.0,80.33722372,79.54552835,68.85680011,85.0031865,75.03899726,68.12765634,77.50982373,1246,10631,11.720440221992288
19133,694.0715819,15.7,3.1,27862.0,7.6,24.3,20.4,14.6,8.3,5.1,0.1,4.1,2.7,0.9,4.9,2.7,0.5602,0.1369,0.3828,0.1681,1.248,0.2774,0.8988,0.255,0.4142,0.5234,2.0914,0.5657,0.1324,0.0707,0.2031,0.0729,0.6332,0.1044,0.1223,0.3572,0.625,1.8421,0.2003,5.3846,0.1796,5.9,25.0,29.758883248730964,83.64440675,66.3215227,70.0150322,58.16617508,82.14913174,81.8877268,95.8,9.765625,86.53412617,68.57639757,85.28575046,26394.0,80.88778474,78.41645296,68.35986165,76.35239427,78.57502801,71.85651981,73.94175993,795,8796,9.038199181446112
19135,433.7163979,11.7,5.9,26469.0,12.0,19.1,25.1,12.6,6.2,6.5,0.2,0.9,14.8,1.0,5.9,1.7,0.2943,0.5669,0.4854,0.4925,1.8391,0.4592,0.5995,0.8329,0.2257,0.1936,1.8517,0.3709,0.2114,0.1477,0.3591,0.1484,0.1512,0.6444,0.155,0.5294,0.4126,1.8926,0.2159,5.9425,0.2519,7.5,25.0,26.36986301369863,81.43592487,65.54578257,68.6872516,58.28663199,77.87755225,81.1627445,95.3,10.63829787,88.87300394,65.63083572,82.63994267,25233.0,78.95430569,73.70596242,73.86403758,71.68151058,77.18454068,69.90595798,71.6962964,917,7863,11.66221543939972
19139,437.4447486,10.3,2.4,28137.0,12.4,15.8,25.1,10.3,10.4,22.8,2.8,6.5,6.8,1.9,5.0,1.4,0.2057,0.071,0.3621,0.5183,1.1571,0.2522,0.2748,0.8329,0.0796,0.8077,1.995,0.4798,0.603,0.8325,1.4355,0.7705,0.7771,0.3241,0.4817,0.3715,0.3018,2.2562,0.3642,6.8438,0.3904,3.8,48.0,45.3388805573025,84.59566956,64.61994319,65.87873127,60.75025103,82.13186055,76.27953572,96.1,7.274701412,87.71428765,68.19730112,83.55144697,27029.0,78.54096946,78.79310109,70.66715438,74.67829915,75.63130603,66.86453135,73.55072861,4449,42950,10.358556461001164
19141,573.0348903,9.7,2.2,29901.0,7.7,20.6,23.6,13.7,5.8,7.2,0.7,5.0,2.0,1.4,9.1,2.8,0.1675,0.0573,0.2589,0.1748,0.6585,0.1016,0.731,0.6711,0.32,0.1487,1.8708,0.3868,0.2426,0.4642,0.7068,0.3375,0.6991,0.0745,0.2964,0.8631,0.6428,2.5759,0.5355,5.812,0.2322,4.6,50.0,20.77870480731029,83.7874977,73.22266484,63.59474424,47.99643849,81.09678502,58.03133207,97.2,5.80270793,89.63388842,71.782848,78.43494558,30933.0,76.73760698,73.83971267,66.42105442,82.50525917,75.72439081,63.07338414,79.0332149,1929,13911,13.866724175113221
19143,398.6865364,12.0,2.5,28843.0,10.9,20.5,23.5,12.3,7.2,10.4,2.6,1.9,1.0,2.8,4.7,1.6,0.3127,0.0777,0.3182,0.4164,1.125,0.242,0.7249,0.6581,0.2041,0.3247,1.9118,0.4167,0.3553,0.8192,1.1745,0.6129,0.3582,0.0357,0.7249,0.32,0.3792,1.818,0.1926,6.0293,0.2634,5.4,25.0,18.05889423076923,82.89178483,67.49372587,59.74444807,29.47188677,81.54099018,41.37228215,97.3,6.632653061,88.46202035,71.51651601,64.11265021,25936.0,77.6448184,75.68049848,75.71068364,50.18903526,71.56563421,65.52144429,77.41402078,717,6115,11.725265739983646
19145,534.9433704,11.6,4.3,26767.0,9.1,21.3,20.1,16.5,7.1,8.7,1.0,7.1,2.5,0.8,6.0,6.5,0.2854,0.2924,0.4611,0.2744,1.3133,0.2971,0.7829,0.2254,0.5899,0.3123,1.9105,0.4152,0.3021,0.5791,0.8812,0.4406,0.7985,0.0971,0.0981,0.5441,0.8625,2.4003,0.4333,6.5053,0.3341,4.9,85.0,27.70988310308183,82.86181955,67.69495914,71.13775931,40.62405847,82.70440251,80.85133393,94.9,6.086956522,88.97913599,70.28272446,84.64261877,25461.0,79.05244862,78.52857667,75.73313309,64.27310303,75.5133236,68.91924632,64.99501206,1858,15363,12.093992058842675
19147,563.8601365,6.6,1.1,28843.0,6.5,21.4,22.4,14.5,5.5,6.2,1.3,6.2,1.1,1.5,4.6,3.9,0.0398,0.0159,0.3182,0.0942,0.4681,0.0487,0.7889,0.504,0.4075,0.1251,1.8255,0.3515,0.1964,0.6558,0.8522,0.4225,0.7631,0.0392,0.3359,0.3012,0.7507,2.1901,0.3327,5.3359,0.1729,5.0,47.0,30.63735377168213,84.67263566,72.53929835,61.98705554,45.79001409,82.66423952,59.94160918,96.8,10.03460208,89.50203645,69.77116145,83.16207132,26776.0,77.50429923,77.43442286,65.40538333,78.43015567,72.14660384,67.08516247,77.88494958,1073,9055,11.849806736609608
19149,862.8280105,9.0,2.3,32028.0,7.0,18.0,25.2,11.0,9.2,7.8,1.1,3.3,3.6,0.7,5.1,1.4,0.1303,0.0646,0.171,0.1223,0.4882,0.0535,0.4893,0.8411,0.1184,0.6702,2.119,0.5922,0.2668,0.6087,0.8755,0.4374,0.545,0.155,0.078,0.389,0.3018,1.4688,0.0911,4.9515,0.1271,4.3,25.0,24.626444882999717,84.57717651,70.45361799,65.16660817,56.89587527,82.68626292,77.52809141,97.4,6.957928803,88.94068842,71.74859996,64.997403,28975.0,80.2264259,77.3856425,68.35327072,51.51728662,73.60682419,63.94840982,75.4483697,3853,25039,15.387994728223969
19151,577.2406908,12.3,3.2,27984.0,8.6,22.6,21.7,14.7,5.8,6.8,1.0,1.2,1.1,0.6,6.0,2.2,0.3309,0.1484,0.3745,0.2362,1.09,0.2303,0.8446,0.3999,0.425,0.1487,1.8182,0.3445,0.2264,0.5791,0.8055,0.3948,0.2216,0.0392,0.0567,0.5441,0.5409,1.4025,0.077,5.1162,0.1462,4.7,25.0,24.404917603975935,85.33729581,67.39772781,66.75767647,56.08935998,80.01823133,77.33434778,97.1,7.287449393,85.00588903,73.7393285,86.61854666,27599.0,79.39226932,78.26571536,69.12403671,72.58999166,71.37224397,66.68905374,71.07862392,830,6898,12.032473180632067
19155,950.518767,11.1,4.3,29729.0,10.5,16.5,23.7,14.2,10.0,12.0,1.4,9.1,3.7,1.9,6.8,2.5,0.2551,0.2924,0.2691,0.3868,1.2034,0.2653,0.3368,0.6826,0.3763,0.7679,2.1636,0.6278,0.4015,0.6718,1.0733,0.5521,0.8602,0.1601,0.4817,0.6565,0.5944,2.7529,0.6387,7.1932,0.4599,6.3,514.0,40.60641832808675,85.2801177,68.78763968,68.64785333,60.54295679,82.52447302,82.13331182,96.6,10.13986014,88.75559283,67.47817087,80.9021607,27948.0,79.25026047,76.59368503,67.9321717,74.2320873,77.46383169,71.14584955,71.57088038,10321,93503,11.038148508604003
19159,535.4973588,10.1,4.4,29759.0,7.7,24.1,23.9,13.7,6.9,4.4,0.1,1.5,6.4,1.0,3.5,4.4,0.1949,0.3121,0.2669,0.1748,0.9487,0.1911,0.8933,0.7122,0.32,0.2792,2.2047,0.6597,0.0856,0.0707,0.1563,0.049,0.2798,0.3028,0.155,0.1458,0.7813,1.6647,0.142,4.9744,0.1299,5.8,32.0,26.123802505526896,84.67632474,68.25266049,68.01010138,64.2730577,81.53147123,79.75562024,96.5,7.936507937,91.16662466,67.37663103,81.84636052,26175.0,77.37563557,76.90953999,69.04851362,77.42344483,76.99895188,71.02168126,71.61131022,529,4984,10.613964686998395
19161,575.021785,10.6,3.0,30750.0,7.4,22.8,22.1,10.7,8.6,4.8,1.0,1.5,1.7,0.7,2.9,2.0,0.2239,0.1245,0.2223,0.1522,0.7229,0.1194,0.8539,0.4642,0.0996,0.5775,1.9952,0.4801,0.1098,0.5791,0.6889,0.3295,0.2798,0.0646,0.078,0.0853,0.4995,1.0072,0.0236,4.4142,0.0748,5.0,25.0,25.094850948509485,83.7133872,69.01976874,63.55037149,44.67139589,83.86732051,59.15720501,96.9,9.329446064,85.11403524,66.52132613,80.43816323,27088.0,79.70965552,79.11661427,72.83336492,81.20631778,74.07527398,67.95995627,77.00049067,1239,9868,12.555735711390353
19163,458.0860337,12.1,4.2,31873.0,7.1,15.3,24.0,10.5,9.1,19.8,1.2,10.8,2.5,1.2,6.1,1.9,0.3194,0.2745,0.1783,0.1283,0.9005,0.1704,0.2359,0.7262,0.0895,0.653,1.7046,0.269,0.5606,0.631,1.1916,0.6202,0.893,0.0971,0.2203,0.5626,0.4728,2.2458,0.3591,6.0425,0.2659,4.9,1193.0,50.676573181135865,85.80493077,69.4171391,63.29065653,61.169356,82.75835738,80.26537029,95.4,8.697788698,88.68199259,68.56423329,85.63188301,30037.0,76.79997072,77.68052542,70.56315995,76.82896899,78.55917953,70.09869056,71.22868019,18063,172288,10.48418926448737
19165,590.778742,8.7,3.2,31283.0,8.1,22.3,22.6,14.0,8.0,5.2,0.6,1.9,1.2,1.1,5.7,1.9,0.1166,0.1484,0.2022,0.2044,0.6716,0.1038,0.8332,0.5304,0.3524,0.4712,2.1872,0.6434,0.1366,0.4187,0.5553,0.2633,0.3582,0.0443,0.1888,0.5002,0.4728,1.5643,0.1149,4.9784,0.1303,5.1,25.0,28.830022075055187,85.12719344,70.05021676,63.1579298,46.46532533,82.47515349,58.29038015,97.0,5.527638191,88.65493703,68.29312294,84.82358923,28178.0,77.13105158,75.03387825,72.53716147,80.20571648,75.00323109,69.80254039,70.51298144,1241,11694,10.612279801607661
19175,423.6449392,14.3,5.2,26216.0,9.8,19.7,22.5,16.8,8.2,5.8,1.2,6.4,5.0,1.1,5.8,2.4,0.4653,0.449,0.5029,0.3308,1.748,0.4318,0.6578,0.5151,0.6164,0.5053,2.2946,0.7281,0.1748,0.631,0.8058,0.3954,0.7724,0.2308,0.1888,0.5142,0.5769,2.2831,0.377,7.1315,0.4455,6.7,25.0,33.322554567502024,86.56663318,66.10438394,66.99278861,58.93993061,82.48758685,79.69495033,96.2,7.878787879,87.91416869,68.76727807,79.79804925,25140.0,79.37249448,75.82797029,71.12948221,70.59271703,76.96769158,69.25240246,72.64643791,1223,12453,9.820926684333092
19177,484.8075497,13.1,4.7,27468.0,10.1,21.2,24.0,14.2,4.4,3.4,0.6,0.7,9.2,2.4,6.1,1.3,0.3838,0.3634,0.4092,0.3559,1.5123,0.3548,0.7755,0.7262,0.3763,0.0525,1.9305,0.4288,0.0369,0.4187,0.4556,0.2095,0.1188,0.432,0.6313,0.5626,0.2582,2.0029,0.2547,5.9013,0.2465,12.5,25.0,23.08098127143234,81.44512207,68.01432045,66.92524102,60.61475049,80.48395087,82.20337597,96.3,8.227848101,89.00431634,65.85435008,80.32065796,23765.0,82.65521826,77.07076733,70.90039053,73.61960569,81.45256144,73.80103562,71.87800304,547,7223,7.57303059670497
19179,431.8370132,15.5,6.4,24864.0,12.1,17.1,22.5,14.1,10.6,17.2,3.3,5.9,5.0,2.8,7.7,2.3,0.5471,0.6545,0.5971,0.4989,2.2976,0.6029,0.3989,0.5151,0.3629,0.83,2.1069,0.5788,0.5199,0.8593,1.3792,0.7386,0.7507,0.2308,0.7249,0.7584,0.5619,3.0267,0.7752,8.8104,0.7439,6.0,217.0,37.23533550821979,83.52520278,50.20400947,49.80771996,49.42192189,80.57507116,62.65561531,94.1,5.43881335,87.28300816,53.55602903,60.20211376,23116.0,80.68141464,76.2968367,55.25740933,51.69533367,57.52878235,53.10331462,52.97160958,4219,35315,11.946764830808439
19183,568.811639,9.3,4.2,29857.0,8.9,18.6,24.9,11.2,8.1,8.8,1.7,5.0,5.9,1.3,3.9,1.6,0.1449,0.2745,0.2615,0.2607,0.9416,0.1869,0.5521,0.8188,0.1302,0.49,1.9911,0.4766,0.3044,0.717,1.0214,0.5231,0.6991,0.2792,0.2604,0.1971,0.3792,1.815,0.1907,5.7691,0.2239,8.5,25.0,38.767530811729706,85.64244281,71.84963663,65.65386017,62.50879497,81.49308553,76.52503607,97.0,8.199356913,87.38156211,68.38734508,83.73125352,27933.0,77.89346645,77.70082497,68.91612818,84.12084099,82.90442667,73.82378359,67.49283245,2446,22143,11.046380345933251
