FIPS,POPUNI,PRED0_PE,PRED12_PE,PRED3_PE,3/31/21,BEDS,dem_pct
27123,539991,39.67,40.42,19.9,840,1907.0,71.49879889315723
27125,4055,40.59,39.78,19.63,5,0.0,31.46630236794171
27127,15152,42.31,37.08,20.61,34,25.0,28.42829550941574
27129,14512,41.61,38.64,19.76,43,41.0,30.70866141732284
27131,60376,45.14,37.15,17.71,98,49.0,48.764221263240486
27133,9285,43.9,39.0,17.1,18,28.0,29.69465648854962
27135,15149,34.6,46.47,18.93,18,25.0,25.98266239163995
27137,193827,40.73,38.97,20.3,289,1125.0,56.64137336757828
27139,148314,55.13,33.87,11.0,112,142.0,45.51810379128062
27141,95718,50.78,38.35,10.87,78,54.0,32.483996259800044
27143,14856,43.95,35.39,20.66,10,20.0,28.59678182678656
27145,155930,43.26,37.99,18.75,209,588.0,37.57765073377733
27147,36531,49.44,36.17,14.39,11,43.0,37.47160166603559
27149,9041,38.92,41.29,19.79,10,54.0,37.79744346116027
27151,9258,42.73,36.79,20.48,18,46.0,34.353937993452725
27153,24598,32.8,40.82,26.38,30,71.0,24.78690503130421
27155,3254,38.63,41.09,20.28,5,25.0,35.46137339055794
27157,21612,42.45,37.9,19.64,3,25.0,35.78450049531357
27159,13656,32.19,41.4,26.41,20,49.0,26.35143936433503
27161,17917,44.52,33.49,21.99,20,35.0,33.65097699489845
27163,260198,49.52,37.85,12.63,272,183.0,53.46072212295996
27165,10881,33.61,41.47,24.92,9,50.0,38.2041915016343
27167,6186,45.57,33.54,20.89,12,25.0,29.91253644314869
27169,47333,39.16,43.84,17.0,49,99.0,49.06708865417878
27171,138153,51.62,36.45,11.94,122,104.0,34.49154393031325
27173,9690,43.76,36.5,19.74,18,55.0,30.535455861070908
28001,28578,22.62,42.32,35.05,82,280.0,57.54051893306199
28003,36483,30.42,41.85,27.73,63,200.0,17.615399227505858
28005,12258,22.56,36.77,40.67,38,0.0,36.40911617565314
28007,18149,26.38,37.62,36.0,73,25.0,40.14507537118894
28009,8250,23.14,50.3,26.56,25,0.0,39.146654231755655
28011,29586,21.88,37.9,40.22,127,165.0,64.78463329452853
28013,14336,24.77,43.2,32.03,30,25.0,28.861911987860395
28015,9622,29.44,30.71,39.85,25,0.0,30.328012629363272
28017,16733,22.09,42.75,35.16,56,84.0,46.80014740203906
28019,8184,24.44,46.82,28.74,16,50.0,28.06062041202936
28021,7751,21.75,40.98,37.27,30,32.0,84.78309732524163
28023,15493,25.49,42.28,32.23,75,25.0,34.03693931398417
28025,19173,25.42,40.8,33.79,54,60.0,57.35597212680341
28027,21694,20.63,41.86,37.51,76,181.0,70.81519821197506
28029,27692,24.45,47.16,28.39,62,50.0,50.221221765116816
28031,18633,21.49,47.08,31.43,80,35.0,36.495726495726494
28033,184696,40.61,41.1,18.29,247,406.0,37.13020860700962
28035,72743,27.23,43.95,28.82,144,512.0,43.45422379478107
28037,7703,20.08,48.02,31.9,22,25.0,33.17641784353284
28039,23982,27.88,40.07,32.05,46,48.0,11.023622047244094
28041,11077,21.41,49.67,28.92,33,7.0,16.620784583620097
28043,20611,22.75,43.11,34.14,80,156.0,43.38740720373935
28045,47547,28.73,46.84,24.43,84,102.0,21.491625709786707
28047,207018,32.83,41.42,25.75,299,1489.0,36.595924400802446
28049,225821,27.53,43.46,29.02,404,2435.0,73.55367768388419
28051,16306,21.03,36.4,42.57,71,25.0,81.1829944547135
28053,8035,17.29,35.35,47.37,32,34.0,71.99809023633325
28055,989,20.63,33.16,46.21,6,0.0,52.51479289940828
28057,22617,32.71,43.02,24.27,76,0.0,11.544505037434144
28059,143190,32.99,41.79,25.22,241,571.0,31.855600168674258
28061,16317,16.71,45.52,37.77,47,16.0,49.69093406593407
28063,6690,18.52,47.85,33.63,28,30.0,85.13306038894575
28065,11104,30.73,39.23,30.04,32,35.0,57.92692741026879
28067,67196,26.85,41.99,31.16,158,310.0,28.3041440962414
28069,8767,19.72,32.28,48.0,25,0.0,61.02303952652716
28071,49852,33.73,44.64,21.63,116,240.0,42.99193100798361
28073,63213,32.01,44.8,23.2,84,211.0,25.76794804282956
28075,72321,28.37,41.39,30.23,234,698.0,41.47598169424265
28077,12586,30.0,39.87,30.13,23,25.0,34.17510963254196
28079,21247,28.02,40.34,31.63,73,25.0,42.35869565217392
28081,85139,31.87,41.36,26.78,169,650.0,32.984250690047084
28083,27441,20.24,37.86,41.9,124,208.0,70.21022675112457
28085,34039,24.37,41.29,34.34,107,99.0,29.99821439200048
28087,57832,31.68,43.46,24.87,144,315.0,48.0415550089938
28089,105275,40.95,37.72,21.33,208,67.0,43.47826086956522
28091,24141,24.03,45.23,30.74,79,49.0,31.09961402644329
28093,33677,27.41,39.08,33.51,99,40.0,50.93886324840362
28095,35169,27.78,44.43,27.79,131,130.0,34.03441682600382
28097,9775,22.75,40.4,36.85,41,25.0,41.793103448275865
28099,29052,25.93,39.69,34.38,175,68.0,27.85610527215244
28101,20667,25.41,43.12,31.47,57,55.0,30.197387803201416
28103,10324,20.11,44.47,35.42,31,25.0,75.66960104888555
28105,45661,29.67,44.82,25.51,97,96.0,52.12835956876044
28107,34106,28.33,43.06,28.61,103,112.0,47.37313623856146
28109,54452,28.86,40.07,31.07,137,84.0,17.25960138143386
28111,11973,26.75,36.46,36.79,38,22.0,23.02231237322515
28113,38736,25.28,43.82,30.9,101,197.0,49.85584131011417
28115,32122,34.1,37.83,28.07,72,25.0,18.202075064410558
28117,24548,29.79,43.58,26.63,59,114.0,20.227358136039083
28119,6716,18.72,41.02,40.26,16,33.0,66.6460012399256
28121,150896,36.59,43.65,19.75,274,1805.0,26.674686858679497
28123,28062,30.2,39.36,30.44,72,60.0,40.34286779092518
28125,4321,18.47,39.62,41.91,17,29.0,67.10948236371965
28127,26452,27.34,47.46,25.2,84,99.0,34.16842996191282
28129,15916,23.54,42.66,33.8,34,29.0,21.508346343220847
28131,17222,23.42,48.45,28.13,30,25.0,22.87382584412288
28133,21352,21.54,41.32,37.14,88,140.0,70.04441689908067
28135,11444,24.34,33.92,41.73,40,18.0,54.61741424802111
28137,27425,30.69,44.25,25.06,80,76.0,31.94836935767204
28139,21764,31.78,39.8,28.42,68,25.0,19.174420906751138
28141,19271,32.3,37.24,30.46,67,48.0,11.588969139855548
28143,9585,26.98,38.36,34.66,25,0.0,72.43121841661988
28145,28717,30.49,39.22,30.28,74,153.0,17.03067097689821
28147,14284,21.74,39.04,39.22,42,25.0,39.823008849557525
28149,45269,26.13,40.19,33.68,117,361.0,49.59863202393958
28151,43655,21.81,37.56,40.63,132,324.0,69.43025322079076
28153,20170,28.5,37.82,33.68,41,80.0,36.0381861575179
28155,9675,28.89,40.85,30.26,32,38.0,19.332715477293792
28157,7614,22.81,38.74,38.44,27,50.0,66.61012842258299
28159,17634,22.84,37.78,39.38,80,41.0,43.74187960155911
28161,12080,23.0,44.21,32.79,36,26.0,42.61667941851569
28163,23006,23.57,40.92,35.5,67,25.0,52.66385588348026
29001,22714,35.85,45.74,18.41,18,93.0,35.893962848297214
29003,17697,40.68,36.52,22.8,18,0.0,24.107875307629204
29005,5135,36.03,39.3,24.67,6,0.0,20.042643923240934
29007,23619,35.26,40.72,24.02,57,88.0,25.375375375375377
29009,35734,33.37,40.48,26.15,45,43.0,18.899858956276447
29011,11748,40.79,31.79,27.42,14,25.0,13.888431792002637
29013,16065,31.31,42.43,26.26,27,60.0,19.866920152091254
29015,19421,26.93,43.45,29.62,29,0.0,20.80946926307751
29017,12124,33.45,40.67,25.87,12,0.0,12.535517299013874
29019,172660,39.62,42.54,17.84,86,1090.0,54.91400491400491
29021,84239,35.33,42.93,21.74,141,0.0,36.73698016285043
29023,42219,33.25,41.01,25.74,39,134.0,18.19635080756298
29025,8902,33.12,44.57,22.31,11,0.0,19.15847928235797
29027,41918,36.24,43.56,20.2,47,37.0,27.762012864169503
29029,46137,26.58,46.86,26.56,85,116.0,22.779300338545863
29031,76124,41.19,38.8,20.01,131,571.0,26.681214044832373
29033,8679,36.33,42.62,21.05,23,25.0,17.34333627537511
29035,5982,38.11,40.79,21.1,9,0.0,14.428719364860202
29037,105587,40.55,43.79,15.66,99,106.0,33.18701226309922
29039,14342,28.62,43.42,27.96,20,25.0,16.2549687677456
29041,7420,36.66,37.78,25.57,6,0.0,22.46750061319598
29043,88468,41.82,40.43,17.75,88,0.0,23.76438438053759
29045,6791,30.17,46.05,23.78,7,0.0,19.97642899233942
29047,248800,44.38,39.99,15.64,159,846.0,46.93092305382834
29049,20387,39.13,42.65,18.21,65,58.0,26.598089639970613
29051,72463,43.06,39.28,17.65,121,268.0,32.11313213084065
29053,16395,38.51,40.6,20.89,27,70.0,25.871390774186125
29055,23836,35.11,39.81,25.08,35,35.0,19.256356511437165
29057,7550,27.4,40.46,32.13,15,0.0,15.926195678562758
29059,16864,30.47,39.99,29.54,26,0.0,17.02862783810464
29061,8156,32.0,37.14,30.86,11,0.0,19.07440552288417
29063,9264,39.25,38.42,22.33,30,0.0,19.20297336361759
29065,15567,33.17,42.6,24.23,17,55.0,14.78577429291515
29067,13167,30.18,40.03,29.79,27,0.0,14.514285714285712
29069,28966,29.45,41.35,29.2,19,116.0,21.1152701794798
29071,103859,41.03,41.58,17.39,177,148.0,27.137934246065008
29073,14706,32.92,42.26,24.82,43,24.0,20.206992300896125
29075,6565,42.54,34.59,22.86,20,35.0,18.93728761198641
29077,284594,39.12,39.47,21.41,451,1042.0,38.83497884344146
29079,9714,32.9,38.71,28.39,34,25.0,18.007662835249043
29081,8338,30.8,44.26,24.95,14,19.0,15.60376372190277
29083,21779,33.34,42.01,24.65,38,56.0,24.2769744160178
29085,9535,24.03,38.67,37.3,14,0.0,20.787401574803148
29087,4393,27.84,43.8,28.36,11,0.0,14.425949637217242
29089,9417,38.67,43.93,17.39,7,0.0,27.74941084053417
29091,40012,30.63,42.55,26.81,43,139.0,17.25469168900804
29093,10080,30.72,41.35,27.93,6,15.0,20.57926829268293
29095,699815,38.31,40.68,21.01,407,3816.0,46.93154395218361
29097,119987,36.97,41.09,21.94,231,366.0,25.880577628361856
29099,224588,44.02,39.91,16.07,234,251.0,32.15669134786781
29101,51434,41.11,44.09,14.81,49,75.0,30.160446308869957
29103,3952,29.66,36.87,33.48,2,0.0,18.338727076591155
29105,35618,34.4,42.95,22.65,68,58.0,16.554516762936938
29107,32491,39.62,39.87,20.51,56,32.0,26.221049545587803
29109,38291,29.48,46.92,23.59,79,53.0,17.95029321418598
29111,9263,33.08,38.73,28.19,12,0.0,21.34953352137123
29113,58898,39.79,42.97,17.24,39,25.0,22.76862636983941
29115,11920,30.72,44.04,25.23,12,54.0,22.26685295144953
29117,13565,34.66,41.13,24.22,39,25.0,20.864160994377038
29119,22795,27.32,45.23,27.45,26,0.0,15.895283331492324
29121,15117,36.69,37.39,25.91,15,25.0,21.20980091883614
29123,12030,30.71,44.73,24.56,16,144.0,17.952783650458066
29125,8697,26.55,43.5,29.95,8,0.0,17.061412701739677
29127,27946,40.36,38.41,21.23,43,99.0,23.98861252622116
29129,3617,38.18,33.29,28.53,2,0.0,12.478920741989882
29131,25557,38.37,40.65,20.98,53,0.0,16.459376514294945
29133,11484,26.43,42.95,30.63,27,0.0,24.768713204373423
29135,14919,35.26,41.91,22.82,31,0.0,18.27581388850077
29137,8640,33.24,38.54,28.22,11,0.0,20.87887575284408
29139,11427,31.78,43.04,25.18,10,0.0,20.928620928620926
29141,20549,25.5,39.73,34.77,42,0.0,20.28038368293454
29143,17031,33.76,36.16,30.07,43,0.0,24.110344827586207
29145,57846,36.07,44.47,19.46,74,433.0,20.482309452561168
29147,18810,36.4,42.08,21.52,25,81.0,28.838572728191654
29149,10517,26.4,43.43,30.16,3,0.0,17.366533023844692
29151,13371,42.21,39.77,18.02,14,0.0,13.755139938983952
29153,9174,22.75,43.94,33.31,17,0.0,15.460526315789474
29155,15773,31.09,38.59,30.32,29,167.0,27.201394943330428
29157,19107,39.38,42.67,17.95,29,25.0,17.614057372710914
29159,42082,36.88,41.92,21.2,78,145.0,25.04581871498141
29161,42169,37.79,40.74,21.47,127,242.0,28.807236304170075
29163,16129,34.43,43.11,22.46,23,25.0,22.31319038336582
29165,104011,45.09,40.3,14.61,45,97.0,47.45765671381177
29167,31095,25.96,41.94,32.1,31,86.0,19.15161975570897
29169,52553,31.99,51.63,16.37,51,46.0,25.946995976134318
29171,4696,38.35,34.69,26.96,4,15.0,15.290131300296483
