FIPS,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,EP_UNINSUR,E_TOTPOP,AREA_SQMI
16023,16.2,5.8,25941.0,5.0,21.8,22.6,16.1,4.8,2.9,0.0,4.0,12.9,1.7,3.5,1.8,0.5962,0.5481,0.5239,0.0357,1.7039,0.4178,0.8093,0.5304,0.561,0.0735,1.9742,0.4639,0.022,0.0,0.022,0.0092,0.624,0.5807,0.4056,0.1458,0.4448,2.2009,0.3365,5.901,0.2462,12.4,2602,2236.4857944
16025,23.3,3.0,30803.0,6.4,23.5,24.9,14.6,5.0,1.1,1.0,0.0,13.6,1.4,0.8,0.0,0.8818,0.1245,0.2197,0.0898,1.3158,0.2981,0.8797,0.8188,0.4142,0.0853,2.198,0.6546,0.0038,0.5791,0.5829,0.276,0.0,0.6065,0.2964,0.008,0.0,0.9109,0.0127,5.0076,0.1338,12.9,886,1074.2337907
16039,13.8,7.0,23547.0,10.6,12.9,25.6,13.9,9.0,27.0,2.8,1.9,10.8,1.9,4.8,2.6,0.428,0.7347,0.6952,0.3935,2.2514,0.5866,0.099,0.8653,0.3419,0.6399,1.9461,0.4425,0.6562,0.8325,1.4887,0.8007,0.3582,0.4912,0.4817,0.3381,0.6059,2.2751,0.3738,7.9613,0.5882,11.8,26433,3075.077475
16045,18.3,4.5,20776.0,12.1,21.3,23.4,19.6,9.4,12.1,1.2,3.1,11.7,1.8,5.1,0.8,0.7178,0.3299,0.8701,0.4989,2.4167,0.6424,0.7829,0.6406,0.8093,0.6972,2.93,0.9739,0.4046,0.631,1.0356,0.5294,0.5202,0.5339,0.4457,0.389,0.0936,1.9824,0.2471,8.3647,0.6627,17.0,17052,559.7693553
16055,12.1,5.2,29429.0,7.5,18.0,23.2,13.5,9.0,9.2,0.3,6.4,8.4,1.8,3.7,1.2,0.3194,0.449,0.2834,0.1614,1.2132,0.2688,0.4893,0.6176,0.3018,0.6399,2.0486,0.5279,0.3206,0.227,0.5476,0.2585,0.7724,0.4002,0.4457,0.171,0.2184,2.0077,0.2572,5.8171,0.2328,10.3,153605,1237.778872
16069,14.6,4.7,27753.0,7.7,19.4,21.7,17.7,9.5,13.0,0.4,4.8,9.3,2.2,6.3,2.6,0.486,0.3634,0.3908,0.1748,1.415,0.3268,0.6323,0.3999,0.6845,0.7112,2.4279,0.8115,0.4241,0.297,0.7211,0.347,0.6874,0.4355,0.5801,0.5906,0.6059,2.8995,0.709,7.4635,0.5067,10.3,40155,848.3200788
16085,10.0,4.3,30838.0,5.4,23.4,18.2,19.7,4.7,2.9,0.0,3.1,10.0,0.5,5.7,1.8,0.1854,0.2924,0.2175,0.049,0.7443,0.1226,0.8758,0.093,0.8134,0.0665,1.8487,0.3687,0.022,0.0,0.022,0.0092,0.5202,0.4626,0.043,0.5002,0.4448,1.9708,0.2448,4.5858,0.0882,14.7,10401,3665.1146692
17001,12.1,4.7,29347.0,7.4,19.5,22.6,13.8,8.6,8.2,0.2,4.4,4.1,1.0,7.6,2.2,0.3194,0.3634,0.2885,0.1522,1.1235,0.2411,0.6428,0.5304,0.3314,0.5775,2.0821,0.5594,0.2843,0.1477,0.432,0.1936,0.6571,0.1808,0.155,0.7498,0.5409,2.2836,0.3782,5.9212,0.249,4.7,66427,855.1405722
17007,11.0,6.8,30725.0,13.8,14.8,25.6,11.4,10.9,26.6,3.6,3.8,4.9,3.3,4.0,0.6,0.2497,0.7092,0.2232,0.5922,1.7743,0.4398,0.1974,0.8653,0.1449,0.8548,2.0624,0.5425,0.6507,0.873,1.5237,0.8176,0.6017,0.2248,0.809,0.2114,0.0541,1.901,0.2203,7.2614,0.4697,6.3,53606,280.7623276
17011,12.6,5.3,29126.0,8.4,21.0,21.7,13.5,9.6,12.0,1.3,3.6,2.6,1.2,5.4,1.3,0.3497,0.4691,0.2984,0.2232,1.3404,0.3032,0.7599,0.3999,0.3018,0.7198,2.1814,0.639,0.4015,0.6558,1.0573,0.5454,0.5788,0.1022,0.2203,0.4435,0.2582,1.603,0.1273,6.1821,0.2863,4.9,33381,869.0833791
17013,12.8,5.1,27314.0,9.4,22.9,21.0,19.2,4.4,3.0,0.0,0.3,11.6,1.4,5.5,2.6,0.3643,0.4303,0.4197,0.2964,1.5107,0.3541,0.8583,0.3216,0.7864,0.0525,2.0188,0.4998,0.0245,0.0,0.0245,0.0105,0.0551,0.5285,0.2964,0.4677,0.6059,1.9536,0.2378,5.5076,0.1901,2.9,4858,253.8245826
17015,11.1,6.6,28053.0,8.6,24.3,19.5,14.0,5.9,6.8,0.4,3.6,4.5,0.5,5.1,1.7,0.2551,0.6831,0.3694,0.2362,1.5438,0.3653,0.8988,0.1773,0.3524,0.1573,1.5858,0.2073,0.2264,0.297,0.5234,0.2436,0.5788,0.205,0.043,0.389,0.4126,1.6284,0.1334,5.2814,0.1682,6.1,14562,445.0431973
17021,13.0,3.4,26166.0,11.2,19.1,20.6,12.3,9.3,4.9,0.2,4.4,5.0,1.2,5.3,5.2,0.3771,0.1717,0.5061,0.433,1.4879,0.3446,0.5995,0.2748,0.2041,0.6832,1.7616,0.306,0.1162,0.1477,0.2639,0.1016,0.6571,0.2308,0.2203,0.4225,0.8173,2.348,0.4094,5.8614,0.2408,4.9,33231,709.4917108
17023,12.6,6.3,29887.0,9.1,19.1,23.0,16.5,9.3,3.4,0.2,1.3,10.4,1.6,2.6,1.4,0.3497,0.6376,0.2599,0.2744,1.5216,0.3573,0.5995,0.5915,0.5899,0.6832,2.4641,0.8306,0.0369,0.1477,0.1846,0.0627,0.2416,0.4788,0.3703,0.063,0.3018,1.4555,0.0891,5.6258,0.2073,5.5,15836,501.4287508
17027,9.0,3.4,31240.0,10.1,16.2,21.2,14.3,7.5,8.5,0.3,2.6,11.3,1.5,5.3,5.9,0.1303,0.1717,0.2035,0.3559,0.8614,0.157,0.3098,0.3419,0.389,0.3792,1.4199,0.134,0.2958,0.227,0.5228,0.2426,0.4575,0.5145,0.3359,0.4225,0.8456,2.576,0.5358,5.3801,0.1787,4.8,37628,474.0036682
17029,21.5,5.7,26790.0,9.5,16.1,18.1,15.4,9.7,9.0,0.5,10.3,5.1,1.1,8.2,7.6,0.8366,0.5344,0.4596,0.3069,2.1375,0.5519,0.2983,0.0895,0.4906,0.7316,1.61,0.2209,0.313,0.3582,0.6712,0.3187,0.8828,0.2346,0.1888,0.8026,0.8902,2.999,0.7631,7.4177,0.4978,6.3,51736,508.2875258
17035,14.0,3.4,25622.0,10.4,18.8,22.8,16.7,7.1,3.3,0.1,1.0,11.0,1.6,4.5,1.2,0.443,0.1717,0.5475,0.3792,1.5414,0.3643,0.5718,0.5578,0.6074,0.3123,2.0493,0.5288,0.0322,0.0707,0.1029,0.0306,0.1754,0.5027,0.3703,0.2846,0.2184,1.5514,0.1095,5.245,0.1627,4.7,10865,345.9200069
17039,11.0,5.5,29402.0,8.9,18.3,21.8,12.1,7.7,5.3,0.5,3.0,4.8,1.5,3.5,1.7,0.2497,0.5006,0.2847,0.2607,1.2957,0.2917,0.5215,0.418,0.192,0.4126,1.5441,0.1894,0.1429,0.3582,0.5011,0.2327,0.5081,0.2194,0.3359,0.1458,0.4126,1.6218,0.1318,4.9627,0.129,4.8,16042,397.5517452
17045,12.3,6.0,27701.0,10.8,21.0,20.8,16.1,10.5,3.0,0.5,2.3,5.9,0.8,7.7,1.9,0.3309,0.5854,0.3943,0.4088,1.7194,0.4217,0.7599,0.2967,0.561,0.8185,2.4361,0.8163,0.0245,0.3582,0.3827,0.1652,0.4171,0.2792,0.0981,0.7584,0.4728,2.0256,0.2649,6.5638,0.3433,5.5,17539,623.3843598
17047,10.3,6.1,26908.0,8.5,20.5,23.3,16.9,6.9,3.4,0.4,1.2,17.4,1.3,5.8,0.8,0.2057,0.6032,0.4522,0.2305,1.4916,0.3468,0.7249,0.6291,0.6256,0.2792,2.2588,0.7011,0.0369,0.297,0.3339,0.1366,0.2216,0.7154,0.2604,0.5142,0.0936,1.8052,0.1878,5.8895,0.2443,5.6,6507,222.4186861
17049,11.6,3.9,30255.0,7.4,16.8,23.6,12.8,8.0,4.1,0.8,4.3,7.4,2.0,5.7,1.4,0.2854,0.2334,0.243,0.1522,0.914,0.1768,0.3664,0.6711,0.241,0.4712,1.7497,0.2945,0.0707,0.5113,0.582,0.2757,0.6476,0.3524,0.518,0.5002,0.3018,2.32,0.3932,5.5657,0.199,5.4,34174,478.7550244
17053,15.8,5.3,28002.0,10.0,18.6,22.9,16.0,9.7,6.2,0.3,2.8,2.0,0.8,5.1,3.0,0.5675,0.4691,0.3736,0.3477,1.7579,0.435,0.5521,0.5715,0.5517,0.7316,2.4069,0.7994,0.1964,0.227,0.4234,0.1897,0.4801,0.0745,0.0981,0.389,0.6686,1.7103,0.1585,6.2985,0.3051,6.3,13398,485.5966726
17055,19.6,8.5,23510.0,12.3,19.8,22.2,20.7,9.8,4.1,0.1,2.5,11.8,1.5,8.2,1.2,0.7723,0.8675,0.7,0.5113,2.8511,0.7643,0.6679,0.4756,0.8539,0.7469,2.7443,0.9382,0.0707,0.0707,0.1414,0.0408,0.4448,0.5384,0.3359,0.8026,0.2184,2.3401,0.4053,8.0769,0.6092,6.5,39127,408.9200896
17057,16.5,6.7,25538.0,11.9,19.6,20.0,14.9,10.9,8.1,0.9,3.9,3.0,1.5,6.3,7.2,0.6194,0.6968,0.5541,0.4852,2.3555,0.6232,0.6492,0.2162,0.4448,0.8548,2.165,0.6281,0.2802,0.5492,0.8294,0.4085,0.6145,0.1203,0.3359,0.5906,0.8797,2.541,0.5126,7.8909,0.5761,6.1,35418,865.7013468
17061,14.4,4.0,23946.0,12.1,18.8,21.0,16.5,8.4,3.6,0.0,0.1,10.0,1.2,4.8,2.2,0.4723,0.2455,0.6643,0.4989,1.881,0.4742,0.5718,0.3216,0.5899,0.5412,2.0245,0.5037,0.0458,0.0,0.0458,0.0146,0.0271,0.4626,0.2203,0.3381,0.5409,1.589,0.1223,5.5403,0.1952,6.4,13218,543.0197814
17063,8.8,5.1,33308.0,6.9,13.3,25.6,9.4,7.7,13.5,0.9,4.5,4.3,1.2,3.8,0.6,0.121,0.4303,0.1325,0.1165,0.8003,0.1392,0.1191,0.8653,0.0423,0.4126,1.4393,0.1423,0.4358,0.5492,0.985,0.5037,0.6654,0.1917,0.2203,0.1859,0.0541,1.3174,0.0602,4.542,0.0844,4.2,50509,418.0878256
17065,9.5,3.2,27795.0,11.5,21.0,22.2,19.5,6.5,3.7,0.2,1.0,17.0,0.7,4.8,1.3,0.1551,0.1484,0.3882,0.4562,1.1479,0.2494,0.7599,0.4756,0.802,0.2305,2.268,0.7093,0.0497,0.1477,0.1974,0.07,0.1754,0.7046,0.078,0.3381,0.2582,1.5543,0.1114,5.1676,0.1529,6.2,8221,434.6336863
17067,11.9,6.2,26880.0,6.8,22.4,20.9,13.7,6.8,3.7,0.2,1.5,6.5,1.2,4.8,1.5,0.3061,0.6207,0.4541,0.1098,1.4907,0.3462,0.8373,0.3091,0.32,0.2665,1.7329,0.2853,0.0497,0.1477,0.1974,0.07,0.2798,0.3101,0.2203,0.3381,0.3457,1.494,0.0949,4.915,0.1232,3.0,18112,793.7183884
17073,11.9,5.1,29014.0,9.8,19.9,22.5,12.8,7.2,9.4,0.8,4.3,2.0,0.6,5.6,1.5,0.3061,0.4303,0.3041,0.3308,1.3713,0.315,0.6788,0.5151,0.241,0.3247,1.7596,0.3031,0.3266,0.5113,0.8379,0.4132,0.6476,0.0745,0.0567,0.4846,0.3457,1.6091,0.1289,5.5779,0.201,4.4,49464,822.999059
17075,14.0,5.6,26976.0,10.8,20.9,21.9,15.5,7.4,9.9,1.2,2.4,3.5,1.7,4.8,1.6,0.443,0.5172,0.4465,0.4088,1.8155,0.4516,0.7545,0.4323,0.5005,0.3613,2.0486,0.5279,0.3426,0.631,0.9736,0.4963,0.4317,0.1496,0.4056,0.3381,0.3792,1.7042,0.1566,6.5419,0.3404,6.0,28169,1117.405336
17079,13.1,4.1,25536.0,10.7,18.7,23.0,20.3,5.3,2.8,0.6,1.4,11.5,1.5,5.8,0.8,0.3838,0.2611,0.5551,0.3996,1.5996,0.3857,0.5635,0.5915,0.8364,0.1102,2.1016,0.5727,0.0204,0.4187,0.4391,0.1983,0.2579,0.5228,0.3359,0.5142,0.0936,1.7244,0.163,5.8647,0.2417,7.3,9598,494.6135208
17081,18.4,7.4,25770.0,14.0,18.3,22.1,19.3,10.0,14.3,0.3,6.3,17.0,1.4,8.2,6.7,0.7236,0.779,0.5385,0.6004,2.6415,0.7096,0.5215,0.4642,0.7905,0.7679,2.5441,0.8656,0.4562,0.227,0.6832,0.3254,0.7673,0.7046,0.2964,0.8026,0.8666,3.4375,0.928,9.3063,0.8108,5.7,38169,571.206622
17083,9.2,4.1,28924.0,8.3,18.6,21.0,13.4,5.7,4.1,0.6,2.7,5.3,1.0,5.0,4.5,0.1392,0.2611,0.3108,0.2165,0.9276,0.1818,0.5521,0.3216,0.2923,0.1391,1.3051,0.0958,0.0707,0.4187,0.4894,0.2264,0.4677,0.2455,0.155,0.3715,0.7841,2.0238,0.2639,4.7459,0.1041,5.3,22069,369.2854579
17091,14.8,6.0,27164.0,12.1,15.9,23.4,13.8,10.2,27.8,1.3,5.0,6.5,1.6,8.2,5.0,0.5006,0.5854,0.4318,0.4989,2.0167,0.5175,0.2811,0.6406,0.3314,0.7905,2.0436,0.5221,0.666,0.6558,1.3218,0.7039,0.6991,0.3101,0.3703,0.8026,0.8106,2.9927,0.7596,8.3748,0.6656,5.9,111061,676.4974447
17099,13.5,6.8,29093.0,11.3,18.1,21.8,13.4,9.0,14.2,1.1,4.1,4.0,1.2,6.2,3.0,0.4115,0.7092,0.3,0.4397,1.8604,0.4675,0.5021,0.418,0.2923,0.6399,1.8523,0.3712,0.453,0.6087,1.0617,0.5479,0.6332,0.1751,0.2203,0.5788,0.6686,2.276,0.3741,7.0504,0.4303,4.9,110401,1135.1847972
17105,13.8,5.4,28236.0,10.7,18.3,21.6,15.6,10.6,10.8,0.3,4.3,5.6,1.5,7.2,6.5,0.428,0.4876,0.3602,0.3996,1.6754,0.407,0.5215,0.3862,0.51,0.83,2.2477,0.696,0.3664,0.227,0.5934,0.2795,0.6476,0.2611,0.3359,0.7112,0.8625,2.8183,0.6724,7.3348,0.4841,5.1,36324,1043.626277
17111,7.1,4.4,38047.0,7.2,13.5,24.2,9.4,7.2,18.5,2.5,3.9,0.7,1.5,3.6,0.6,0.0522,0.3121,0.0573,0.1347,0.5563,0.071,0.128,0.7529,0.0423,0.3247,1.2479,0.0786,0.5422,0.8112,1.3534,0.7202,0.6145,0.0239,0.3359,0.1573,0.0541,1.1857,0.0408,4.3433,0.0701,5.4,307789,603.4074415
17115,16.2,8.2,28925.0,9.7,18.9,22.3,15.3,10.1,23.5,0.3,9.1,2.5,1.1,9.8,3.5,0.5962,0.8468,0.3105,0.3209,2.0744,0.5344,0.5817,0.4906,0.4804,0.7771,2.3298,0.751,0.6154,0.227,0.8424,0.4164,0.8602,0.0971,0.1888,0.8984,0.7195,2.764,0.6425,8.0106,0.5971,4.9,106512,580.5754376
17117,13.4,7.1,28050.0,9.0,19.2,21.4,15.1,7.9,3.8,0.2,1.8,7.4,1.2,4.4,2.0,0.4054,0.7481,0.3701,0.2668,1.7904,0.4446,0.6113,0.3629,0.4629,0.4518,1.8889,0.3989,0.0554,0.1477,0.2031,0.0729,0.3391,0.3524,0.2203,0.2697,0.4995,1.681,0.149,5.5634,0.1987,4.4,45719,862.919451
17119,13.7,6.8,30802.0,7.9,16.5,22.0,13.9,8.4,14.7,0.4,4.9,2.9,1.4,6.7,2.1,0.4229,0.7092,0.2201,0.1907,1.5429,0.3646,0.3368,0.4502,0.3419,0.5412,1.6701,0.2518,0.4645,0.297,0.7615,0.3712,0.6937,0.1152,0.2964,0.6425,0.5244,2.2722,0.3725,6.2467,0.2965,5.2,265670,716.0490622
17123,11.2,6.1,29827.0,7.2,22.7,20.1,13.2,6.3,5.2,0.2,0.8,3.2,0.8,3.2,2.4,0.2608,0.6032,0.2624,0.1347,1.2611,0.2803,0.8478,0.2254,0.2725,0.2069,1.5526,0.1933,0.1366,0.1477,0.2843,0.1111,0.1369,0.1324,0.0981,0.1108,0.5769,1.0551,0.0274,4.1531,0.0545,3.7,11794,386.8227872
17125,15.4,7.9,27111.0,11.2,21.7,20.7,17.4,9.3,3.4,0.0,0.8,8.6,1.0,5.3,1.7,0.5401,0.8232,0.4363,0.433,2.2326,0.5822,0.8055,0.2846,0.6625,0.6832,2.4358,0.815,0.0369,0.0,0.0369,0.0131,0.1369,0.4059,0.155,0.4225,0.4126,1.5329,0.1047,6.2382,0.2946,4.8,13778,539.3055682
17127,18.0,5.6,23768.0,13.8,21.1,22.2,21.1,8.9,11.5,0.2,2.1,18.5,2.4,7.8,2.3,0.7045,0.5172,0.6803,0.5922,2.4942,0.6627,0.7666,0.4756,0.8679,0.6234,2.7335,0.9341,0.3871,0.1477,0.5348,0.2509,0.39,0.744,0.6313,0.7685,0.5619,3.0957,0.8064,8.8582,0.7513,4.5,14430,237.2176726
17129,9.6,4.9,34495.0,6.6,18.8,22.1,14.1,8.6,4.3,0.0,2.0,4.0,1.3,4.5,1.1,0.1634,0.3981,0.0997,0.1,0.7612,0.1271,0.5718,0.4642,0.3629,0.5775,1.9764,0.4664,0.0809,0.0,0.0809,0.0201,0.3725,0.1751,0.2604,0.2846,0.185,1.2776,0.0519,4.0961,0.0484,2.4,12367,314.4392522
17131,11.4,5.5,28995.0,8.6,20.8,21.6,12.5,7.8,4.5,0.1,3.1,4.1,0.6,5.8,1.4,0.2704,0.5006,0.3064,0.2362,1.3136,0.2978,0.7456,0.3862,0.2162,0.433,1.781,0.3168,0.0914,0.0707,0.1621,0.0544,0.5202,0.1808,0.0567,0.5142,0.3018,1.5737,0.1175,4.8304,0.1134,2.4,15693,561.1983574
17133,5.0,3.1,39988.0,4.0,16.7,22.6,9.3,5.4,3.6,0.5,2.6,2.5,0.7,3.7,0.8,0.0127,0.1369,0.0389,0.0131,0.2016,0.007,0.3566,0.5304,0.0404,0.1162,1.0436,0.0493,0.0458,0.3582,0.404,0.1764,0.4575,0.0971,0.078,0.171,0.0936,0.8972,0.0121,2.5464,0.0016,2.9,33936,385.2944723
17141,9.9,5.9,30595.0,10.1,17.8,22.8,12.2,8.8,13.0,2.4,3.6,3.3,2.2,4.8,1.1,0.1812,0.5669,0.2287,0.3559,1.3327,0.3016,0.4715,0.5578,0.198,0.6065,1.8338,0.3572,0.4241,0.8039,1.228,0.6441,0.5788,0.1391,0.5801,0.3381,0.185,1.8211,0.1936,6.2156,0.2917,5.5,51328,758.5908616
17147,5.9,4.2,33967.0,6.4,18.9,22.5,12.6,5.9,3.7,0.1,2.1,3.3,0.3,2.7,0.5,0.0274,0.2745,0.1143,0.0898,0.506,0.0589,0.5817,0.5151,0.2257,0.1573,1.4798,0.1585,0.0497,0.0707,0.1204,0.0357,0.39,0.1391,0.0229,0.0726,0.0436,0.6682,0.0041,2.7744,0.0032,3.7,16427,439.1522283
17149,13.9,5.4,24162.0,11.3,20.3,22.5,16.2,8.6,4.2,0.2,0.7,7.6,1.1,6.8,3.1,0.4344,0.4876,0.6462,0.4397,2.0079,0.515,0.7109,0.5151,0.5686,0.5775,2.3721,0.78,0.0745,0.1477,0.2222,0.0812,0.1188,0.361,0.1888,0.6565,0.6819,2.007,0.2563,6.6092,0.3494,5.0,15754,831.4032382
17155,8.8,3.6,34144.0,7.7,22.2,19.8,11.9,7.8,7.8,1.1,0.3,5.8,1.3,2.4,0.1,0.121,0.1946,0.1089,0.1748,0.5993,0.0844,0.829,0.1996,0.1767,0.433,1.6383,0.235,0.2668,0.6087,0.8755,0.4374,0.0551,0.2722,0.2604,0.0503,0.0185,0.6565,0.0038,3.7696,0.0277,2.5,5746,160.1007271
17159,15.0,5.8,26038.0,12.2,19.8,22.7,16.7,7.4,4.6,0.5,3.9,10.9,0.4,6.4,1.9,0.5127,0.5481,0.5185,0.5056,2.0849,0.5385,0.6679,0.545,0.6074,0.3613,2.1816,0.6393,0.0984,0.3582,0.4566,0.2101,0.6145,0.4963,0.0322,0.6043,0.4728,2.2201,0.3454,6.9432,0.4105,4.5,15881,360.054612
