FIPS,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP
48245,876.3716281,255210,108112,94002,43850,6451,26205,27058,35455,60949,33976,11065,150341,10300,10228,3360,2168,7692,16346,49375,266845
48253,928.5697918,19891,7335,5593,1802,199,17673,3181,2968,3497,2810,404,9278,236,34,1112,74,372,7253,1767,16529
48263,902.5064891,749,543,318,77,12,29503,104,227,167,219,0,136,6,0,37,0,32,42,39,579
48311,1139.7985396,662,390,223,85,50,32556,45,137,174,137,22,336,20,0,116,25,9,0,81,718
48315,380.8838712,10083,6318,4459,2061,449,27052,1250,2544,1847,2176,147,2941,150,16,2174,118,212,112,1232,7281
48317,914.9554036,5614,1860,1626,595,68,29225,755,655,1754,548,165,2636,149,0,298,119,0,71,698,5018
48327,902.0261585,2123,1844,992,205,36,25067,315,564,304,466,50,804,167,0,248,27,69,49,652,1630
48339,1042.6222002,554445,210326,192823,54526,12305,39618,45597,69473,147644,55777,16056,183783,22785,24520,29006,6990,6577,3112,78703,441223
48383,1175.3134529,3752,1320,1147,549,77,25397,462,350,1112,350,115,2688,389,0,317,12,43,36,916,4059
48385,699.1584711,3389,2734,1227,751,15,21109,374,1117,684,840,87,680,62,0,773,31,40,114,909,3153
48391,770.4841314,7236,3725,2577,1300,294,23810,947,1550,1699,1630,265,4208,129,6,422,67,211,166,1122,6506
48403,491.7023599,10458,8214,4099,2200,244,23450,1097,3162,1964,2700,239,1492,21,24,3044,79,178,96,1515,10105
48405,530.6567286,8327,5434,3356,1939,270,23261,1175,2134,1668,2124,214,2586,72,31,1319,132,197,247,1246,7111
48411,1135.3125309,5962,3175,2104,792,78,24307,1092,1342,1218,881,140,2116,425,0,446,64,118,710,1004,4671
48415,905.4441257,17239,7197,5884,2149,292,24508,2491,2592,4303,2230,422,8081,403,66,743,336,298,1889,2409,15896
48421,923.0351853,3058,1453,1055,460,14,26335,491,435,710,480,70,1337,214,21,166,48,24,32,596,2960
48425,186.463542,8743,3819,3239,2097,72,26523,727,1575,2015,1015,473,1832,30,40,868,311,53,311,1459,8982
48455,693.7962016,14569,8950,5918,2328,451,22265,1772,3878,2950,4054,370,3118,284,65,2783,185,359,135,2931,11713
48461,1241.3220227,3634,1642,1305,685,27,26183,503,546,1056,307,122,2109,269,9,191,41,78,62,462,3835
48475,835.6023588,11586,4783,3956,1494,328,26570,1538,1596,3190,1381,214,6862,520,110,830,158,237,114,2029,10124
48481,1086.1502196,41551,17503,15256,7182,1041,26281,5829,6767,10818,5904,1729,22908,2330,745,2203,825,918,569,7491,35656
49031,758.4378664,1904,907,499,320,22,16932,179,479,442,476,6,50,3,0,83,4,7,36,415,1353
51121,386.8434803,97997,39918,35483,21533,2255,28920,4161,11648,15358,9823,2104,16081,793,6315,4413,593,1815,9203,6270,97147
51520,12.9035968,16843,8737,7402,3740,450,22900,1967,3381,3459,4036,876,2141,33,855,180,70,832,391,1921,18637
51540,10.2446641,47042,20499,18613,10915,1045,35026,2728,5039,7385,4200,1511,16119,1233,3693,180,333,2181,2897,4245,61228
51678,2.499239,7110,2312,1984,826,99,17762,277,1114,627,865,84,1272,0,266,15,0,189,3290,351,12057
51680,48.9741557,80131,32364,28069,15182,2380,22972,4924,11252,15517,10127,2989,30187,971,5303,248,472,3377,10681,7385,103027
51750,9.6763937,17630,6525,5438,5230,493,20760,788,1504,1862,2138,278,2990,44,1569,285,55,459,3069,1348,19478
51770,42.5180291,99621,47056,42037,20046,3487,26119,10143,15805,21860,14461,5071,40813,1754,6872,261,843,5749,2009,12314,113821
53033,2115.298789,2163257,917904,865627,203702,55432,49298,108078,274609,445378,205142,53739,855746,94471,256076,17434,31712,87191,36590,122097,2094615
53075,2159.2604152,48593,20624,17910,11156,2231,22585,1133,4844,7316,5783,878,10240,814,4111,1260,214,1515,6890,2105,56820
54021,338.5024288,8205,3541,2670,1246,282,17313,867,1331,1224,1204,154,1560,127,127,819,4,212,1607,615,8391
54045,453.7513689,33801,16850,13875,7732,1580,21672,4830,6246,6989,9581,1142,1373,8,435,3617,193,1548,566,2405,33465
54087,483.5627838,14205,7429,5679,2901,488,20574,2284,2924,3082,3664,356,441,10,108,1540,84,492,102,758,11842
54101,553.4700517,8518,5442,3811,2362,363,20507,1292,1878,1721,1662,416,26,0,169,1342,15,555,55,484,7225
55079,241.4838523,954209,418375,382070,185627,30245,28121,76720,123013,231111,121326,49733,460486,28360,79108,2359,9475,52231,22915,73447,892520
1023,913.467075,13075,7344,5350,2864,504,22182,1754,2884,2650,3677,463,5705,51,82,2320,73,542,183,1481,11639
1035,850.1996364,12514,7143,4574,2752,505,17542,1703,2707,2651,2847,495,6240,0,37,2053,50,309,45,1804,11576
1091,976.8922062,19538,10325,7768,4201,706,23056,2192,3690,4468,4821,545,10747,10,149,2537,57,805,236,1847,18549
1099,1025.6682491,21512,11398,8149,6561,1359,18890,2409,4060,4920,2928,681,9823,18,134,2576,51,900,249,2843,20551
2282,7623.2748559,689,413,232,46,23,31878,37,85,187,60,26,397,5,13,28,16,21,66,141,636
5039,667.3859966,7432,4306,3033,948,152,19401,862,1580,1696,1565,310,3475,48,44,1092,13,344,698,539,6573
5041,768.1351139,11887,6302,5111,3401,533,18475,1677,2156,3054,2445,569,6477,303,88,981,69,800,85,862,10883
5069,869.9814226,70424,33367,26977,14896,2888,20925,6620,11468,15772,11850,3004,42793,259,2353,4142,559,2764,5981,5224,69503
5079,561.5615512,13695,4922,3795,1650,122,13636,1910,2002,2374,2082,292,4886,98,35,1619,148,335,4818,658,9075
5093,900.5752227,42831,20594,16888,10825,1781,20879,5305,6028,11400,8184,2508,17777,431,346,1735,745,1656,804,3321,42777
5113,857.680338,20163,10114,8204,4907,725,20176,2166,4471,4701,4517,669,2479,207,226,2022,384,531,124,2320,18066
5133,565.1300943,17193,6943,5854,3570,409,20627,2752,2424,4938,2359,453,7254,1443,23,1660,443,251,122,2512,16574
6001,737.299612,1643700,601942,572870,170884,45110,44283,139234,215917,344513,153134,40874,1120309,130524,129403,7220,44166,54816,32288,83911,1480381
6013,717.0813939,1133247,411338,392277,102543,35563,45524,82574,169782,261300,126742,31873,630296,69152,51040,6959,18938,21438,10038,64189,890420
6037,4058.1913941,10098052,3524321,3306109,1589956,357178,32469,1460718,1299277,2246521,993035,309423,7439000,1297024,943920,56280,378286,298364,177480,1086657,8152241
6053,3281.7191083,433212,141155,126052,58699,10475,28836,78816,55515,114125,37176,13019,301974,75432,14534,6567,17221,5984,17741,46650,396147
6059,792.7812169,3164182,1091376,1032373,359503,84431,39590,320340,440488,711188,269618,76115,1868146,304940,205967,30227,91513,45380,43395,265673,2870555
6067,965.444539,1510023,567220,536029,235982,54551,31311,127852,202207,362761,181448,54489,827523,92841,74373,13311,26304,37651,24421,94295,1300701
6081,448.6353251,765935,276444,261969,53387,17556,57375,59339,117867,161248,65049,14864,462888,54023,55958,3047,20547,14038,9977,36429,651541
6083,2735.1376212,443738,156210,144962,63010,13861,34229,52042,64775,99117,43333,12768,244382,45552,21169,6950,15410,8052,19863,46478,422373
6085,1291.0851176,1922200,665365,635525,149850,49598,52451,157687,246908,432684,151779,39585,1306288,162853,144578,19043,51170,32645,35944,91726,1782410
6101,602.5301352,95872,34315,32360,15181,4144,26070,13697,14228,25116,13032,3639,51103,9529,2891,2013,2087,1934,1012,9118,79153
6115,632.0157094,75493,28370,26179,13298,2648,23867,8478,9075,20874,11572,3100,33408,3897,1664,2900,1905,1852,1399,5846,63965
8001,1166.2569421,497115,171038,164353,56588,11746,28897,54079,49181,135444,51985,17937,245773,30291,26856,10900,8858,7794,4040,54543,413081
8021,1287.4360984,8142,4398,3068,1813,374,19545,711,1466,2210,1607,256,4558,203,88,813,114,195,62,1091,5853
8025,787.4271814,5630,1584,1194,1261,349,14988,590,724,717,958,107,2113,141,25,283,35,64,1184,308,4284
12021,1996.313931,363922,210825,140942,44308,7468,43256,37344,112279,64368,41329,9616,133689,34270,58772,10696,6324,7225,4184,59734,343460
12029,705.1044736,16437,9413,6520,3398,278,20527,2557,3732,3051,3648,525,2559,44,81,4705,318,571,1563,2561,13314
12107,727.8667788,72766,37284,28264,17653,2919,19976,9887,16270,15626,12899,2244,20674,1429,1019,16179,713,2084,1480,11469,64470
13005,284.0846126,11228,4791,3966,2865,230,19634,1372,1700,2869,2041,493,2976,293,41,1703,120,203,711,2002,10141
13017,250.1220447,17154,7978,6569,5304,314,17563,1977,2781,4345,2701,923,7498,122,149,1884,39,1040,325,2899,16984
13021,249.3983297,153490,70205,58010,37664,6025,24409,14227,22757,38018,23360,7557,93993,1362,7094,2110,1171,6809,6376,20077,177006
13069,592.2973368,42961,17219,14298,8703,801,19709,6311,5728,10550,7470,1651,17908,926,203,5970,288,1337,3959,7582,41846
13081,272.6610023,22846,10777,8329,6896,1226,21581,2999,4014,5679,4019,1094,11372,156,329,2501,238,1037,416,3772,21881
13107,680.5712737,22499,9946,8392,5851,691,17981,3085,3488,5656,4083,1173,9144,268,87,2483,187,855,847,3894,22504
13135,430.552926,902298,305549,288724,101831,22382,29474,70656,83442,247451,62227,31118,556422,63586,37450,4748,8836,9714,4993,152773,764125
13165,347.3247437,8827,4652,3409,2561,138,16089,1204,1484,2040,1258,330,3882,252,0,1263,83,382,75,1459,6623
13167,303.0187295,9730,4109,3361,2131,417,20773,1531,1722,1929,1711,273,3643,8,134,1125,162,380,247,1400,6896
13179,516.4702573,62108,27997,23232,10043,2926,21430,3252,5189,17572,7658,3344,37503,845,1555,4293,639,1438,2041,6992,55471
13183,400.3929871,18156,6677,5601,3587,1106,21695,1681,1601,5103,2973,796,7560,381,69,2897,113,221,144,2563,10246
13235,249.2612562,11295,4729,3817,2512,187,19389,1627,2139,1989,1993,512,4574,2,165,997,36,306,1547,1486,9119
13269,376.6858491,8193,4589,3437,2119,396,19068,1232,1533,1694,1501,315,3501,12,68,1726,108,277,165,1532,6513
13289,359.2591368,8284,4240,3031,2138,197,19465,1770,1755,1596,1744,273,3719,1,17,1449,14,286,65,1160,7413
13307,209.3564658,2613,1426,1101,660,24,21586,405,547,625,397,133,1319,47,9,624,6,82,5,302,1844
13313,290.437377,103849,39913,36043,18229,3178,23271,20409,13991,27461,11261,3425,42497,9746,2719,5756,2342,2232,1399,18057,119846
15003,600.5637215,987638,348497,311525,83359,21188,35202,56632,166432,211029,102164,19021,804501,50865,106757,462,29327,30359,37079,33533,778970
15005,11.9914026,75,92,47,7,0,47709,9,12,4,17,0,59,2,3,0,0,10,12,2,66
16053,597.4712071,23431,8450,7828,4136,444,20820,3150,2935,7270,2757,730,8865,2463,161,1009,472,225,164,4586,20713
16073,7668.2025665,11455,4877,4250,2388,234,21935,1856,2009,3026,1883,372,3645,837,25,1029,260,172,137,2711,9951
17031,944.9347676,5223719,2188394,1963070,778020,214832,35575,477426,724730,1160425,526347,173456,3005985,344114,508355,15405,66512,347470,92024,492253,4379791
17077,584.0716298,58551,28996,23728,14923,2613,24521,2763,8355,10650,8120,2173,15128,419,4021,3022,280,2864,4362,4271,61405
20081,577.5198214,4047,1680,1329,508,51,25417,769,568,1182,283,82,1323,252,0,391,89,18,42,751,3669
20209,151.6396192,164345,67972,59983,32629,6015,21298,21680,19309,46027,24007,7722,96676,11881,7044,1647,2249,5702,1341,30215,168850
21043,409.494826,27290,12478,9972,6861,740,17782,4071,4856,6148,5335,931,894,41,282,3957,221,585,718,2143,23630
21135,482.8393422,13490,6551,5435,3725,342,20059,2497,2390,2985,2893,425,294,0,96,1778,36,511,142,749,10725
21181,195.1612019,7100,3271,2694,1794,215,22472,1092,1180,1668,1736,205,297,35,51,763,89,299,101,652,4017
21195,786.7298623,60483,30848,25768,15702,2003,21646,10198,10474,12561,16201,2182,1826,61,891,11012,476,2020,1208,3469,60486
21231,458.1836279,20609,10913,8019,4965,479,19130,4115,4036,4315,4425,461,1363,53,123,3198,217,752,278,2002,17636
22013,811.2803672,13668,7814,5892,3889,269,20866,1620,2694,3117,2787,687,6232,35,93,2552,171,748,330,1528,12166
22031,876.4034259,27216,12822,10523,6709,1224,24796,3249,4606,6616,4751,1458,11323,111,181,4062,299,946,244,3191,24352
22049,569.1899858,15926,7853,5976,3808,352,20942,2269,3079,3514,3506,725,5206,106,79,1530,97,727,1257,1715,12026
22069,1252.2742059,38963,19047,14630,12830,1978,18570,3123,6104,9293,5699,1247,18560,102,1445,4042,98,1656,744,4934,36630
22071,169.429419,389648,191738,154036,92497,16380,30177,38030,52536,78740,54108,15733,270325,5657,28699,1055,2294,29475,14527,40973,378528
22091,408.4081098,10411,5273,3871,2148,572,23224,1781,1910,2273,2243,413,5829,10,32,1940,100,373,158,1236,6668
24039,319.748557,25737,11391,8383,3996,853,18924,3087,4069,4364,3163,1043,12484,305,1143,1096,102,989,6091,1481,24333
25013,616.989725,469116,193525,179043,77830,15838,29020,46509,75229,102903,73844,22300,172251,22099,22088,2590,3941,24013,14688,14046,435690
25025,58.245457,791766,333238,307870,144697,32222,40190,79176,91123,134169,96641,29746,435116,77816,104947,573,11195,99703,49010,31509,727533
26163,611.9926218,1761382,814962,676587,401149,83328,25976,166003,258954,420346,279532,81975,888164,42752,95945,13700,14720,93668,22487,125127,1572813
28007,734.9564675,18581,9200,7129,4218,778,20936,2893,3480,4739,4062,777,8591,62,182,2091,241,730,361,2022,15849
28029,777.2846309,28721,12224,9623,6662,1250,19434,3796,4701,6712,4101,1098,16068,233,10,3461,359,712,1033,4193,26700
28031,413.8183101,19091,8668,6794,4579,800,18353,2105,3094,4778,3645,672,7522,24,17,2354,143,293,246,2651,15125
28041,712.7359993,13714,5216,4172,1475,394,17453,2231,1776,2716,2051,237,3818,3,72,833,145,122,3506,1330,11339
28065,408.4462293,11495,5952,4839,3059,459,19233,1727,2428,2338,2108,437,7158,0,6,1387,106,439,142,2019,8709
28097,406.9803552,10198,5606,4619,2748,445,22913,1475,2066,2327,2436,673,4876,26,53,878,109,283,124,932,8306
28099,570.1340905,29376,12494,10699,6826,1129,19641,4081,4533,8211,6113,1537,12157,173,168,2625,795,871,428,3469,27282
28113,409.0173468,39737,18266,14676,13040,1106,17954,4670,6489,10439,6689,1965,22403,430,702,4380,379,1293,1075,5605,37515
28115,497.7633602,31315,12768,10788,5945,1020,20401,4730,4512,8443,6117,1275,7251,561,94,3343,532,622,261,5043,29238
29119,539.4799284,22827,9956,8110,4387,434,20270,3530,3399,5895,3848,820,5040,959,209,2681,561,452,193,4341,18370
29215,1177.2650715,25671,11716,9579,5874,870,19485,3048,5162,5516,5743,844,2265,67,152,2092,175,607,1392,3984,20828
29221,759.865711,24931,11044,9114,4767,889,18915,4026,3955,5743,6168,730,1413,20,47,3564,229,550,1114,3194,18454
29510,61.7435585,311273,176375,140455,73172,13890,28478,28768,39208,61192,47282,15802,176656,5479,32010,669,2440,28468,10411,35910,340814
31037,411.6466438,10760,4177,3718,1291,174,22407,1971,1336,3213,1015,226,5418,1771,81,389,232,168,94,1238,10811
32009,3581.8875757,981,949,454,70,7,24713,94,269,196,185,26,205,37,122,417,21,29,5,139,525
32023,18181.905695,43705,22339,18668,6967,1527,25092,4816,12644,7457,10506,861,10125,767,607,7719,615,692,505,4724,39756
32027,6036.5858313,6611,2479,1933,711,152,19330,945,1061,1096,664,194,2271,223,64,1015,110,142,1929,685,5178
34001,555.5129564,268539,127987,99874,37471,13480,31366,24304,45459,58178,35805,10940,116872,14818,20894,2971,2814,13137,5934,24669,279292
35041,2446.0499271,19117,8466,6993,4601,795,19849,2085,2574,4728,3186,687,9080,1066,44,1643,255,364,1137,2509,17396
36061,22.6566576,1632480,874237,758133,263413,54298,72832,162237,257362,235771,166821,41749,866916,144058,781765,536,43930,583837,59705,93779,1164366
37005,234.4029084,10973,8160,4746,2673,284,21244,1926,2802,1943,2533,342,1425,142,44,1392,58,185,163,1211,10221
37007,531.4609617,25306,11594,9516,4647,1139,20124,3522,4343,4936,4195,921,14018,324,132,2929,283,978,1838,2873,21664
37065,505.4329096,53332,24945,21371,12423,1868,20055,7438,9789,12202,8854,3423,33938,490,626,5961,732,2399,771,5903,47072
37093,390.1176214,53239,20709,17722,10823,1888,20656,4769,4819,14850,8401,2084,31774,1448,143,4120,398,936,1509,6307,37261
37107,399.0866184,57227,27550,23121,12844,3274,22361,7800,10956,12917,13367,2728,28933,1179,990,6497,576,2705,1359,7434,56733
37163,945.701804,63561,27610,23537,15084,2458,21950,9492,10866,15660,11793,2325,30992,3800,163,10152,843,1809,1006,9732,52925
37181,252.3979743,44482,20117,16854,10451,1917,23211,5998,7746,10601,7946,2412,26681,561,338,4808,576,1955,800,4621,42442
37187,346.5096349,12156,6458,5073,2808,359,21043,1683,2774,2479,2764,702,6752,12,92,1542,57,613,157,1423,10395
39075,422.5522937,43859,13640,12437,4787,447,22923,10761,5699,14127,3481,510,933,887,212,1109,563,3673,896,17021,42226
40091,618.4960046,19819,13699,8413,4168,522,22922,2043,4881,4040,4742,658,6333,61,42,4859,434,397,314,3548,17087
41045,9887.7062015,30431,11841,10138,6135,903,18700,3767,4901,7739,4323,1179,11732,1368,764,2003,556,816,3726,2590,30512
45025,798.9541767,46024,21591,17977,10232,1969,20676,7574,7930,10351,8061,1871,18155,593,68,7619,783,1788,801,5668,39628
45027,606.959888,34017,17739,13327,7609,1569,20967,4868,7439,6750,7896,1249,17849,237,182,7072,375,1385,1551,3690,29091
45049,559.9744287,19807,9140,6924,3436,828,17523,2439,3485,4346,2459,545,11704,199,79,3462,20,463,1376,1846,15995
45065,359.1289533,9606,5587,3967,1598,399,24419,1485,3103,1193,1877,264,4804,4,10,1382,26,261,1222,676,8962
47029,435.8253248,35336,17583,14181,8700,1557,21332,5440,7161,7345,8226,1348,2337,51,193,4790,158,760,336,3918,29033
47129,522.1796653,21596,8988,7517,4093,602,19726,2930,3573,4129,4177,666,1462,59,31,2837,190,380,2803,2072,16795
48055,545.234152,41401,14504,13225,6973,508,23881,5627,5562,10090,5470,1346,24715,2093,557,3536,911,572,3796,8403,32089
48105,2807.3225693,3633,1816,1388,739,0,24852,508,539,984,299,199,2338,105,24,212,78,39,74,541,3191
48115,900.3055239,12964,5186,4322,2520,284,21543,2256,1848,3164,2078,420,8334,528,68,391,145,408,1800,1726,12289
48137,2117.8697534,2055,1689,686,136,39,29814,363,569,347,583,16,1196,66,0,423,23,14,12,251,1468
48165,1502.3635219,20321,6442,5737,2875,418,22710,4326,1765,7284,2269,488,9022,1974,50,1616,355,274,114,6409,15985
48273,881.3057835,31425,13284,10946,7727,1325,21986,3598,4037,7720,4580,1269,25006,736,1019,920,698,963,1862,5305,28826
48291,1158.384922,81862,30690,26203,11047,2239,22757,12071,10537,21047,12894,2213,29037,3012,1086,9428,1222,1617,7180,14221,67354
48313,466.0650574,14128,5253,4201,1463,140,17856,1939,2062,3025,1659,389,6313,597,166,1220,282,183,3663,1502,14450
48329,900.2537874,164194,60214,55980,14628,2836,39179,16562,16793,46263,15308,5628,88234,8251,6753,5378,3388,2020,1862,28456,159178
48345,989.5654881,1156,786,465,111,42,26103,109,338,310,223,59,295,5,2,71,26,25,0,236,1001
48409,693.4356958,67046,27834,23121,10856,1466,25281,8741,9623,18198,9923,2702,41014,2596,737,2648,1550,1614,766,11522,54955
48413,1310.6410267,3061,1498,1105,452,142,25128,430,485,842,289,27,1617,154,7,300,60,42,0,647,2197
48439,863.6458938,2019977,757580,698995,258272,52546,32092,185596,216591,540281,204401,78090,1061675,116779,123288,14177,31654,30765,23876,327238,1752032
48443,2358.0158059,862,782,396,129,36,23852,133,273,113,129,17,597,38,0,69,0,25,0,133,548
48449,406.0571494,32730,12284,10694,6162,917,20633,4818,4478,9534,4548,1143,17859,2692,463,2246,857,475,250,5924,34958
48457,924.3894616,21496,10777,7020,2798,729,20439,2361,4610,4079,4723,416,4453,260,131,2665,376,473,2719,2818,18531
48471,784.2213842,71539,25750,21636,12881,886,17789,6864,8717,10876,4894,1496,31029,2057,3651,5478,681,972,18095,7615,71465
48473,513.3362959,49987,16746,14807,7697,1485,24495,5292,5757,12186,5428,1252,28416,3137,534,4017,942,534,4565,9943,44809
48495,841.2684439,7802,3029,2572,1272,148,24217,1500,889,2361,874,200,4991,702,51,238,76,154,99,1657,6740
49039,1589.9299934,29366,10717,8483,4349,875,17980,1772,3900,7775,3322,391,4133,563,386,747,487,152,3112,3082,27841
51029,579.622283,17004,7400,5827,2542,492,19734,2768,3107,3182,2640,545,6608,37,105,2254,78,356,2058,1811,13052
51081,295.2269298,11659,4179,3688,1407,279,17500,2113,1720,1895,1411,321,7373,18,138,914,67,288,3215,992,11447
51153,335.7398906,456749,147480,140473,30520,11567,39262,33425,41803,125952,34144,12312,257220,25513,19670,1652,4616,3514,4098,51243,314558
51590,42.7972924,41512,22151,18479,8717,1690,22200,5164,8326,9106,7725,2424,23648,255,2248,766,378,2979,1611,4199,51159
51620,8.3257479,8211,3852,3526,1315,599,25229,972,1542,1984,1129,591,5162,9,254,35,0,348,130,740,8917
51660,17.3392192,53391,18186,16768,12953,1210,21793,4266,4700,8801,4707,1849,17839,3955,3728,265,614,1520,7407,7459,66484
51683,9.8498095,41457,13583,12749,3551,1343,31638,4543,3796,11164,2723,1166,24132,3502,2479,138,466,489,72,6459,39954
51685,2.5246125,16423,4884,4706,1583,581,31420,2145,1335,4194,1606,549,10747,1455,1003,0,157,194,0,3073,10576
51690,10.9562651,13101,7090,5630,3201,451,22669,1550,2510,3126,2426,817,7166,61,674,80,22,777,430,1676,16946
51700,69.118643,180145,77664,69324,26457,5905,26993,11493,22294,41844,26630,8632,101931,2825,13756,2084,1910,7369,8943,19621,176858
51740,33.3006052,95311,40895,36471,15707,4212,25179,7923,13553,22410,13191,4577,59134,642,3603,421,628,4114,3497,9858,97566
51760,59.9138833,223787,100119,89846,52298,9331,31635,23142,27831,40004,33220,9269,133448,6008,22056,450,1692,15181,10986,29654,247530
53025,2679.4913137,94860,36982,30651,13543,2442,23633,13685,12526,28302,11475,3046,43383,10863,2303,9728,1878,1440,966,12778,93376
54013,279.2494147,7396,3983,2864,1373,397,19911,1053,1681,1478,1907,183,205,3,14,1173,7,232,23,476,6159
54109,499.4690978,21711,10896,8823,4665,925,20831,3126,4256,4530,7219,635,595,0,59,3141,167,871,79,1573,19354
1065,643.9822718,14887,7777,5658,3809,686,20272,1647,2717,3481,3088,599,8989,10,220,2789,182,704,199,1284,11269
2013,6985.0698867,3425,1106,860,525,87,32510,358,302,488,291,121,2910,434,42,48,22,198,1189,1559,3321
2185,88824.3568375,9797,2583,1966,904,539,49903,666,627,2540,980,312,6754,83,249,15,625,751,3148,2029,18809
4009,4622.6978178,37879,13416,10782,7122,1329,18113,3379,5012,10333,4414,1155,18593,855,343,3538,659,630,4208,2888,34884
4012,4499.6269948,20701,16274,8912,4507,562,21845,3606,7847,3413,4631,634,8728,762,192,8564,466,617,212,2976,17015
5035,610.3327029,49013,21746,18756,10709,2123,21882,5461,6495,13447,8239,2791,28108,220,1257,1779,653,2033,682,4403,43582
5095,607.1380517,7249,4455,3326,2015,218,22274,1168,1626,1476,1690,412,3321,6,65,517,60,427,76,708,6350
5099,617.8377123,8440,4587,3303,2279,186,18618,787,1680,1914,1833,395,3116,0,52,1220,181,201,183,716,7379
6039,2136.9268752,155013,50362,44759,30549,5243,21394,27278,20797,42814,19408,5040,101482,18907,1458,3116,4010,2675,8179,13784,134591
6071,20059.889101,2135413,716171,630633,359080,85647,23956,272865,233343,572852,227837,76906,1512151,159507,64444,40426,56480,32180,56827,195347,1790098
6075,46.8633932,870044,393975,359673,92979,25320,64157,79408,131438,116897,89312,13712,516374,96657,144997,627,22953,109968,20480,37760,702907
6077,1392.3854182,732212,241055,226727,114294,28989,26145,96905,89461,201506,89397,26630,494325,62038,20238,8143,16525,14450,15994,53972,633854
6099,1496.0150657,539301,181213,172682,86066,26130,25101,73664,67770,146907,70933,20021,309505,48530,12059,7723,11489,11100,5269,35012,468322
12013,567.3344892,14444,6012,4556,1509,357,18921,2259,2660,3087,2736,343,3325,112,7,2311,125,309,2027,2275,11707
12077,835.562988,8365,3586,2381,906,310,17197,1119,1305,1393,1702,241,2002,140,18,1679,44,130,1456,1288,7577
12079,696.5285814,18474,8581,6682,4603,372,19223,2597,3642,3519,3143,594,8417,142,140,3534,260,786,2096,2157,16520
12086,1898.7517348,2715516,1016653,870051,482656,87126,26838,355875,423353,554517,272374,94118,2350385,555810,391332,13070,54405,90236,47209,487884,2196401
12093,768.8558285,40572,18640,13759,8495,1124,19943,7063,7793,8859,5717,1377,14767,2281,243,6967,641,567,3065,6826,34198
12123,1043.3173499,22098,11074,7356,3568,432,16919,3628,4222,4236,4134,488,6181,150,178,3558,258,505,3905,1994,19474
12125,243.5558042,15239,4567,3892,2131,356,15475,2589,2211,2886,1501,466,4611,38,50,2124,95,204,5515,1209,13633
13019,453.3763642,19025,8767,7322,4935,663,18611,2864,3269,4601,3717,595,3388,132,50,2995,118,732,182,4063,15050
13063,141.6724613,278666,105298,92845,54635,11816,20419,26249,24343,78332,29358,15771,248934,12695,13058,3306,3286,6577,4915,52863,269776
13095,328.6436378,91049,40637,34780,25651,5817,21180,10120,13321,22101,13939,6177,67670,454,2033,1960,963,4567,4191,15120,105224
13099,512.5992855,10348,4972,4082,2938,308,17598,1380,1928,2578,1491,573,5628,0,29,1347,223,358,143,1599,10839
13109,182.8945518,10727,4712,4006,2782,365,20537,1857,1712,2840,1707,541,4683,381,42,1577,124,251,523,1711,10787
13215,216.4371761,196670,84416,72924,40083,8113,25318,16128,24712,48785,32929,9107,116625,2190,12186,1326,1504,7907,7179,24061,205060
13261,482.8707806,30352,13899,11758,7860,1201,20191,3683,4838,7057,4030,1668,18351,389,444,2283,315,1232,2086,3666,28714
13267,480.8199573,25353,9984,8237,4276,310,17553,4381,3434,5239,3258,1044,10603,473,44,3662,355,571,6418,2556,21022
13301,284.3577936,5346,2980,2332,1387,189,22916,1038,1119,1128,698,235,3350,23,137,1063,23,373,82,716,4303
13303,678.5132153,20461,9247,7359,4960,596,19579,2805,3424,4550,3341,825,11687,131,51,2976,184,591,1850,2235,20102
16065,469.2669442,38705,13787,10625,11636,1277,15626,666,2484,10573,2980,441,4451,147,4423,613,868,377,491,2790,36605
20057,1098.2703236,34484,12247,11274,4875,1045,23348,5830,3614,10527,3439,1275,20628,4757,567,1485,797,579,681,4749,34698
21013,359.0618835,27188,13209,10940,9749,743,15279,5832,4923,5834,8449,984,1537,45,319,3076,173,1559,921,1412,26943
21045,444.2382913,15796,7497,6330,4093,506,18285,2745,3127,3572,3451,326,822,61,98,2175,91,375,428,1508,12279
21065,253.093695,14313,6908,5503,4635,632,17658,2586,2602,3050,3733,547,379,2,126,1592,148,393,125,794,10752
21075,205.9311191,6210,3349,2524,1723,158,19043,950,1232,1358,1302,382,1798,12,62,185,4,474,430,325,6260
21109,345.1950248,13373,6600,5455,4025,479,17692,2390,2172,3055,3765,449,67,0,90,1575,55,452,106,539,9991
21121,386.3039846,31467,14675,12270,10171,793,17498,5836,5364,7476,5097,1324,1291,44,257,4610,180,1385,710,2049,27875
21129,208.8588178,6751,3476,2864,2084,174,17179,1443,1167,1406,1962,256,246,7,56,882,13,349,529,194,5872
21203,316.5472139,16827,7805,6525,3467,585,19913,2655,2912,3704,4070,671,446,8,107,2506,87,658,331,755,11915
24510,80.9459754,614700,294522,238436,128829,27963,29700,64129,80846,128219,91516,29373,445415,10605,49551,289,4932,68829,23888,43720,582275
